SciName,Taxonomy,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
Acacia pennata,Climber Vine,609077,1,0,1,0,2,62.5,0,62.5,0,117.1875,0,117.1875,0,25,5,125,15000,1.875,234.375,15,Decrease,10,-10,NA,0,0,0,1,0,0,1,0,0,0,125,0,0,0,0,0,234.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2,0,117.2,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609080,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,92,0,0,0,10,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609081,0,0,1,0,1,0,0,5,0,0,0,0,0,10,0.5,5,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609083,0,0,0,1,1,0,0,0,420,0,0,0,0,84,5,420,0,0,0,120,Stable,0,0,NA,0,1,0,1,0,0,2,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609085,0,0,1,0,1,0,0,206,0,0,0,0,0,103,2,206,0,0,0,60,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609097,0,0,1,0,1,0,0,480,0,0,0,0,0,48,10,480,0,0,0,60,Stable,0,0,NA,0,1,0,1,0,0,2,0,240,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609098,1,0,1,0,2,20,0,20,0,37.5,0,37.5,0,20,2,40,15000,1.875,75,10,Decrease,20,-20,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,75,0,0,0,0,0,37.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609099,0,0,1,0,1,0,0,190,0,0,0,0,0,38,5,190,0,0,0,180,Stable,0,0,NA,1,1,0,0,0,0,2,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia concinna,Climber Vine,609999,0,0,1,0,1,0,0,174,0,0,0,0,0,58,3,174,0,0,0,120,Stable,0,0,not change,1,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609999,0,0,1,0,1,0,0,232,0,0,0,0,0,58,4,232,0,0,0,120,Stable,0,0,not change,1,0,0,0,0,0,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906001,0,0,1,0,1,0,0,510,0,0,0,0,0,170,3,510,0,0,0,30,Decrease,30,-30,Clearance,1,0,0,0,0,0,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906002,0,0,1,1,2,0,0,835,835,0,0,0,0,167,10,1670,0,0,0,30,Decrease,10,-10,NA,1,0,0,1,0,0,2,835,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia concinna,Climber Vine,906002,0,0,1,1,2,0,0,76,76,0,0,0,0,76,2,152,0,0,0,10,Increase,,NA,NA,1,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906003,0,0,1,0,1,0,0,715,0,0,0,0,0,143,5,715,0,0,0,20,Decrease,45,-45,Clearance,0,0,0,1,0,0,1,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906004,0,0,1,1,2,0,0,0,0,0,0,0,0,,0.5,0,0,0,0,10,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906006,0,0,1,0,1,0,0,450,0,0,0,0,0,90,5,450,0,0,0,30,Stable,0,0,NA,0,1,0,0,0,0,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906007,0,1,1,0,2,0,36.5,36.5,0,0,0,0,0,73,1,73,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906009,0,0,1,0,1,0,0,45,0,0,0,0,0,90,0.5,45,0,0,0,30,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906010,0,1,1,0,2,0,21,21,0,0,0,0,0,42,1,42,0,0,0,0,Increase,,NA,NA,1,0,0,1,0,0,2,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906033,0,0,1,0,1,0,0,730,0,0,0,0,0,146,5,730,0,0,0,0,Increase,,NA,NA,0,0,0,1,0,0,1,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia farnesiana,Climber Vine,906038,0,0,1,0,1,0,0,18.9,0,0,0,0,0,63,0.3,18.9,0,0,0,20,Increase,,NA,NA,0,1,0,0,0,0,1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,906038,0,0,1,0,1,0,0,135,0,0,0,0,0,63,3,135,0,0,0,20,Decrease,10,-10,NA,0,1,0,0,0,0,1,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605040,0,0,1,0,1,0,0,130,0,0,0,0,0,65,2,130,0,0,0,60,Stable,,NA,NA,1,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605054,1,0,1,0,2,1350,0,1350,0,675,0,675,0,90,30,2700,4000,0.5,1350,60,Increase,50,50,NA,1,0,0,0,0,0,1,2700,0,0,0,0,0,1350,0,0,0,0,0,675,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,603021,0,1,1,0,2,0,0,0,0,0,0,0,0,100,2,0,0,0,0,10,Stable,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,611058,0,0,1,0,1,0,0,180,0,0,0,0,0,60,3,180,0,0,0,60,Stable,,NA,NA,1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,611055,0,0,1,0,1,0,0,102,0,0,0,63.75,0,48,2,102,5000,0.625,63.75,120,Stable,,NA,NA,1,0,0,0,0,0,1,102,0,0,0,0,0,63.8,0,0,0,0,0,0,0,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612007,0,1,1,0,2,0,0,0,0,0,0,0,0,67,1,0,0,0,0,50,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612998,0,0,1,0,1,0,0,78,0,0,0,0,0,13,6,78,0,0,0,120,Stable,,NA,NA,1,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612031,0,0,1,0,1,0,0,290,0,0,0,0,0,58,5,290,0,0,0,20,Increase,50,50,increase fast,0,1,0,0,0,0,1,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612999,0,0,1,0,1,0,0,54,0,0,0,0,0,54,1,54,0,0,0,30,Increase,30,30,NA,0,0,0,1,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612999,0,0,1,0,1,0,0,540,0,0,0,0,0,54,10,540,0,0,0,60,Increase,50,50,NA,1,0,0,0,0,0,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,612003,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1,2,0,0,0,30,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,708059,1,0,1,0,2,150,0,150,0,56.25,0,56.25,0,60,5,300,3000,0.375,112.5,15,Decrease,0,0,NA,1,0,0,0,0,0,1,300,0,0,0,0,0,112.5,0,0,0,0,0,56.25,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,609032,1,0,1,0,2,169.5,0,169.5,0,211.875,0,211.875,0,113,13,339,10000,1.25,423.75,30,Stable,0,0,NA,1,0,0,0,0,0,1,339,0,0,0,0,0,423.8,0,0,0,0,0,211.9,0,211.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,1105116,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,600,40000,5,3000,120,Stable,50,50,NA,1,1,1,0,0,0,3,200,200,200,0,0,0,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,1105077,0,0,0,0,0,0,0,0,0,0,0,0,0,159,10,1590,15000,1.875,2981.25,120,Decrease,10,-10,NA,1,1,1,0,0,0,3,530,530,530,0,0,0,993.8,993.8,993.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,1105117,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,316,4000,0.5,158,120,Stable,50,50,NA,1,1,1,0,0,0,3,105.3,105.3,105.3,0,0,0,52.7,52.7,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,907054,0,1,1,0,2,0,84,84,0,0,0,0,0,84,2,168,0,0,0,30,NA,30,30,NA,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,907041,0,0,1,0,1,0,0,40,0,0,0,0,0,40,1,40,0,0,0,20,NA,15,15,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,904995,1,0,1,0,2,50,0,50,0,6.25,0,6.25,0,10,10,100,1000,0.125,12.5,70,NA,,NA,NA,1,1,1,0,0,0,3,33.3,33.3,33.3,0,0,0,4.2,4.2,4.2,0,0,0,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,904039,1,0,1,0,2,245,0,245,0,306.25,0,306.25,0,49,10,490,10000,1.25,612.5,30,NA,10,10,NA,1,1,1,0,0,0,3,163.3,163.3,163.3,0,0,0,204.2,204.2,204.2,0,0,0,102.1,0,102.1,0,102.1,0,102.1,0,102.1,0,102.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,904041,1,0,0,0,1,158,0,0,0,197.5,0,0,0,79,2,158,10000,1.25,197.5,60,NA,,NA,NA,1,1,1,0,0,0,3,52.7,52.7,52.7,0,0,0,65.8,65.8,65.8,0,0,0,65.8,0,0,0,65.8,0,0,0,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,902073,0,0,1,0,1,0,0,48,0,0,0,0,0,48,1,48,0,0,0,20,NA,40,40,NA,1,1,1,0,0,0,3,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,902067,0,0,1,0,1,0,0,3,0,0,0,0,0,3,1,3,0,0,0,20,NA,40,40,NA,1,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,608061,1,0,1,0,2,122.5,0,122.5,0,30.625,0,30.625,0,49,5,245,2000,0.25,61.25,0,NA,,NA,NA,1,0,0,0,0,0,1,245,0,0,0,0,0,61.3,0,0,0,0,0,30.65,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605053,0,0,1,0,1,0,0,200,0,0,0,0,0,200,1,200,0,0,0,240,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605057,0,0,1,0,1,0,0,660,0,0,0,0,0,132,5,660,0,0,0,0,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605045,0,0,1,0,1,0,0,940,0,0,0,0,0,188,5,940,0,0,0,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605034,0,0,1,0,1,0,0,295,0,0,0,0,0,59,5,295,0,0,0,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605046,0,0,1,0,1,0,0,132,0,0,0,0,0,132,1,132,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,1501044,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605031,0,0,1,0,1,0,0,158,0,0,0,0,0,79,2,158,0,0,0,30,NA,30,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605015,0,0,1,0,1,0,0,84,0,0,0,0,0,42,2,84,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605021,0,0,1,0,1,0,0,0,0,0,0,0,0,127,1,0,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605012,0,0,1,0,1,0,0,272,0,0,0,0,0,68,4,272,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acacia pennata,Climber Vine,605023,1,0,1,0,2,260,0,260,0,65,0,65,0,104,5,520,2000,0.25,130,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609012,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decrease,80,-80,too much excavation,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609053,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,60,NA,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609055,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decrease,70,-70,sale a lot,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609066,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,90,Stable,0,0,not change,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609067,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,30,Decrease,80,-80,incorrect excavation,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609074,1,0,0,0,1,1720,0,0,0,215,0,0,0,172,10,1720,1000,0.125,215,180,Decrease,20,-20,sale a lot,1,0,0,0,0,0,1,1720,0,0,0,0,0,215,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acampe papillosa,Orchid,609080,1,0,0,0,1,250,0,0,0,62.5,0,0,0,50,5,250,2000,0.25,62.5,30,Decrease,80,-80,incorrect excavation,1,0,0,0,0,0,1,250,0,0,0,0,0,62.5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthaceae sp.,Herb,906007,0,0,0,1,1,0,0,0,14.6,0,0,0,0,73,0.2,14.6,0,0,0,60,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adenia cardiophylla,Herbaceous plant,609051,0,0,0,1,1,0,0,0,5,0,0,0,0,5,1,5,0,0,0,30,Stable,0,0,NA,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegle marmelos,Tree/Fruit,609046,1,0,0,0,1,400,0,0,0,75,0,0,0,20,20,400,1500,0.1875,75,5,Stable,0,0,NA,1,0,0,0,0,0,1,400,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegle marmelos,Tree/Fruit,609050,1,1,1,0,3,50,50,50,0,62.5,62.5,62.5,0,3,50,150,10000,1.25,187.5,30,Stable,0,0,not change,1,0,0,0,0,0,1,150,0,0,0,0,0,187.5,0,0,0,0,0,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegle marmelos,Tree/Fruit,609058,0,0,1,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,15,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegle marmelos,Tree/Fruit,609067,0,0,0,1,1,0,0,0,200,0,0,0,0,40,5,200,0,0,0,30,Stable,0,0,NA,1,0,0,1,0,0,2,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegle marmelos,Tree/Fruit,1501016,0,0,1,0,1,0,0,340,0,0,0,0,0,68,5,340,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,609067,1,0,0,0,1,100,0,0,0,12.5,0,0,0,10,10,100,1000,0.125,12.5,30,Decrease,50,-50,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605058,1,0,0,0,1,560,0,0,0,1050,0,0,0,112,5,560,15000,1.875,1050,10,NA,20,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605053,1,0,0,0,1,625,0,0,0,1953.125,0,0,0,25,25,625,25000,3.125,1953.125,240,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605056,1,0,1,0,2,185,0,185,0,416.25,0,416.25,0,74,5,370,18000,2.25,832.5,10,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605047,1,0,1,0,2,24600,0,24600,0,46125,0,46125,0,246,200,49200,15000,1.875,92250,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605045,1,0,1,0,2,4700,0,4700,0,11750,0,11750,0,188,50,9400,20000,2.5,23500,30,NA,20,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605034,1,0,1,0,2,59,0,59,0,59,0,59,0,59,2,118,8000,1,118,30,NA,30,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,703096,1,0,0,0,1,5,0,0,0,15.625,0,0,0,1,5,5,25000,3.125,15.625,90,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,703096,1,1,0,0,2,112.5,112.5,0,0,210.9375,210.9375,0,0,45,5,225,15000,1.875,421.875,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgekia sp.,Shrub,605023,1,0,1,0,2,2600,0,2600,0,6500,0,6500,0,104,50,5200,20000,2.5,13000,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afzelia xylocarpa,Tree,609001,1,1,1,0,3,183.3,183.3,183.3,0,45.825,45.825,45.825,0,55,10,550,2000,0.25,137.5,30,Decrease,70,-70,use too much,1,0,0,0,0,0,1,550,0,0,0,0,0,137.5,0,0,0,0,0,45.83333333,45.83333333,45.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aganonerion polymorphum,Herb,906006,0,0,1,1,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,120,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aganonerion polymorphum,Herb,906007,0,1,1,1,3,0,243.3,243.3,243.3,0,0,0,0,73,10,730,0,0,0,30,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
