SciName,Taxon,Vil_Code,sell,use,food,medicine,No_HH,Unit,Qty_p_HH,Qty,Income_USD,Forest,Riparian,bamboo,bush_fallow,upland_field,others
Gigantochloa albociliata,Bamboo,609017,0,0,1,0,36,????,50,1800,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609019,1,0,1,0,85,????,50,4250,1062.5,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609020,1,0,1,0,77,????,50,3850,2406.25,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609021,1,1,1,0,62,????,50,3100,387.5,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609022,1,1,1,0,94,????,60,5640,705,1,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609023,0,0,1,0,48,????,30,1440,0,0,0,0,1,0,1
Gigantochloa albociliata,Bamboo,609024,1,1,1,0,92,????,50,4600,1150,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609026,1,0,1,0,38,????,10,380,95,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609029,1,0,1,0,74,????,30,2220,555,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609030,1,1,1,0,117,????,30,3510,877.5,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609031,1,0,1,0,62,????,30,1860,465,0,1,0,0,0,0
Gigantochloa albociliata,Bamboo,609036,0,0,1,0,97,????,30,2910,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609038,0,0,1,0,66,????,15,990,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609039,1,0,1,0,,????,50,0,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609040,0,0,1,0,48,????,10,480,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609041,1,0,1,0,34,????,20,680,255,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609042,0,0,1,0,31,????,6,186,0,1,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609043,1,0,1,0,71,????,30,2130,1331.25,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609046,0,0,1,0,62,????,10,620,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609047,1,0,1,0,107,????,20,2140,802.5,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609049,1,0,1,0,45,????,30,1350,843.75,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609050,1,1,1,0,183,????,40,7320,4575,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609051,1,0,1,0,20,????,40,800,50,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609055,1,0,1,0,72,????,50,3600,1350,0,1,0,0,0,0
Gigantochloa albociliata,Bamboo,609056,1,0,1,0,72,????,20,1440,540,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609060,0,0,1,0,130,????,3,390,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609061,1,0,1,0,236,????,20,4720,1770,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609066,1,0,1,0,66,????,50,3300,412.5,0,1,0,1,0,0
Gigantochloa albociliata,Bamboo,609067,0,0,1,0,52,????,10,520,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609069,0,0,1,0,54,????,50,2700,0,0,1,0,1,0,0
Gigantochloa albociliata,Bamboo,609071,0,0,1,0,50,????,15,750,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609074,0,0,1,0,172,????,5,860,0,0,1,0,1,0,0
Gigantochloa albociliata,Bamboo,609075,0,0,1,0,44,NA,0,0,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609076,0,0,1,0,42,????,10,420,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609077,0,0,1,0,68,????,15,1020,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609080,0,0,1,0,92,????,2,184,0,1,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609082,0,0,1,0,10,????,2,20,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609083,1,0,0,1,84,????,50,4200,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609085,0,0,1,0,103,????,20,2060,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609087,0,0,1,0,4,????,20,80,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609090,0,1,1,0,,NA,0,0,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609092,1,0,1,0,77,????,100,7700,1925,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609093,1,1,1,0,130,????,30,3900,1462.5,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,609095,0,0,1,0,62,????,40,2480,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609096,0,1,1,0,22,????,5,110,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,609097,0,0,1,0,48,????,30,1440,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609098,1,0,1,0,73,????,50,3650,912.5,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,609099,0,0,1,0,38,????,10,380,0,0,1,0,0,0,0
Gigantochloa albociliata,Bamboo,609999,0,0,1,0,58,????,5,290,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,906002,1,0,1,0,173,????,70,12110,3027.5,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,906003,0,1,1,0,143,????,50,7150,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,906008,1,0,1,0,91,????,50,4550,568.75,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,906009,0,0,1,0,90,????,10,900,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,906010,1,1,1,0,42,????,100,4200,1050,1,0,0,1,0,0
Gigantochloa albociliata,Bamboo,906011,1,1,0,0,108,????,50,5400,675,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,906012,1,1,0,0,59,????,50,2950,737.5,1,0,0,1,0,0
Gigantochloa albociliata,Bamboo,906030,0,1,0,0,83,????,20,166,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,906033,0,0,1,0,146,????,40,5840,0,1,0,0,1,0,0
Gigantochloa albociliata,Bamboo,906038,0,0,1,0,45,????,20,900,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,603018,1,1,1,0,15,????,30,450,225,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,603021,0,1,1,0,100,????,30,0,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,611024,0,1,1,0,46,????,10,460,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,611058,0,0,1,0,131,????,5,655,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,611055,0,0,1,0,48,????,15,765,191.25,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,612011,0,1,0,0,140,??,20,2800,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,612023,0,0,1,0,64,????,35,2240,0,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,704077,0,0,1,0,10,????,5,50,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,704076,0,0,1,0,31,????,5,155,0,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,708057,1,0,1,0,72,????,40,2800,350,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,708068,1,0,1,0,45,????,40,1800,225,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,708059,1,1,1,0,73,????,150,10950,1368.75,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,708065,1,1,1,0,43,????,300,12900,3225,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,708054,1,0,1,0,31,????,10,310,116.25,0,0,0,1,0,0
Gigantochloa albociliata,Bamboo,708055,0,0,1,0,45,????,100,4500,1125,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,708998,0,0,1,0,46,????,120,5520,1380,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1702018,1,1,1,0,168,????,40,6720,4200,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1702020,1,1,1,0,186,????,30,5580,3487.5,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1702021,1,1,1,0,150,????,50,7500,14062.5,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1702019,1,1,1,0,148,????,50,7400,4625,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1105160,0,0,0,0,57,????,50,2850,356.25,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1105116,0,0,0,0,60,????,15,900,225,1,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1105077,0,0,0,0,159,????,50,7950,3975,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1105119,0,0,0,0,391,????,10,3910,488.75,0,0,1,0,0,0
Gigantochloa albociliata,Bamboo,1105117,0,0,0,0,158,????,2,316,79,1,0,1,0,0,0
Gigantochloa albociliata,Bamboo,907054,0,1,1,0,20,kg,1,20,0,1,0,0,0,0,0
Gigantochloa albociliata,Bamboo,907041,0,0,1,0,40,kg,40,1600,0,1,0,1,0,0,0
Gigantochloa albociliata,Bamboo,605053,0,0,1,0,200,NA,0,0,0,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1407044,1,0,1,0,114,kg,30,3420,1496.25,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1407045,0,0,1,0,22,kg,7,154,0,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1407046,0,0,1,0,110,kg,5,550,0,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1501015,1,1,1,0,75,????,10,750,656.25,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1501016,1,0,1,0,137,????,20,2740,1027.5,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1501017,0,0,1,0,85,????,15,1275,0,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1501043,1,0,1,0,110,????,25,2750,687.5,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1501044,0,0,1,0,116,????,20,2320,0,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1309013,1,0,1,0,100,kg,120,12000,6000,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1309112,1,0,1,0,150,kg,50,7500,9375,0,0,0,0,0,0
Gigantochloa albociliata,Bamboo,1309091,1,0,1,0,100,kg,130,13000,24375,0,0,0,0,0,0
Dinochloa scandens,Bamboo,1105160,0,0,0,0,57,????,30,1710,256.5,1,0,1,0,0,0
Dinochloa scandens,Bamboo,1105116,0,0,0,0,60,????,15,900,225,1,0,1,0,0,0
Dinochloa scandens,Bamboo,1105119,0,0,0,0,391,????,12,4692,703.8,1,0,1,0,0,0
Dinochloa scandens,Bamboo,1105117,0,0,0,0,158,????,2,316,59.25,1,0,1,0,0,0
Dinochloa longifimbriatus,Bamboo,612011,0,1,0,0,140,????,50,7000,0,1,0,0,0,0,0
Dinochloa longifimbriatus,Bamboo,612023,0,0,1,0,64,????,30,1920,0,0,0,0,1,0,0
Dinochloa longifimbriatus,Bamboo,605053,0,1,0,0,200,NA,0,0,0,0,0,0,0,0,0
Dendrocalamus sinicus,Bamboo,608040,1,0,1,0,20,????,10,200,125,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,608011,1,0,1,0,71,????,30,2130,532.5,0,0,0,0,0,1
Dendrocalamus sciens,Bamboo,608013,0,1,1,0,217,????,10,2170,0,0,1,0,0,0,0
Dendrocalamus sciens,Bamboo,608035,1,0,1,0,101,????,6,606,75.75,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,608037,1,0,1,0,64,????,20,1280,80,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,608038,1,1,1,0,70,????,15,1050,262.5,1,0,1,1,1,0
Dendrocalamus sciens,Bamboo,608039,1,1,0,0,89,????,200,17800,2225,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,608040,1,0,1,0,165,????,20,3300,825,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,608094,0,0,1,0,25,????,5,125,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609001,0,0,1,0,55,????,50,2750,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609006,1,0,1,0,96,????,50,4800,1200,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609009,0,0,1,0,32,????,20,640,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609010,1,0,1,0,93,????,20,1860,232.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609012,0,0,1,0,123,NA,0,0,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609014,0,0,1,0,34,????,50,1700,425,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609015,0,0,0,1,57,????,50,2850,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609017,0,0,1,0,36,????,50,1800,0,1,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609019,0,0,1,0,85,????,50,4250,1062.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609020,1,0,1,0,77,????,50,3850,1443.75,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609021,1,1,1,0,62,????,60,3720,465,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609022,1,1,1,0,94,????,60,5640,705,1,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609023,0,0,1,0,48,????,20,960,0,0,1,0,1,0,0
Dendrocalamus sciens,Bamboo,609024,1,1,1,0,92,????,100,9200,5750,1,1,0,0,0,0
Dendrocalamus sciens,Bamboo,609026,1,0,1,0,38,????,15,570,142.5,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609029,1,0,1,0,74,????,30,2220,555,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609030,1,1,1,0,117,????,20,2340,292.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609031,1,0,1,0,62,????,50,3100,775,0,1,0,0,0,0
Dendrocalamus sciens,Bamboo,609036,0,0,1,0,97,????,6,582,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609038,0,1,1,0,66,????,30,1980,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609039,1,0,1,0,,????,50,0,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609040,0,0,1,0,48,????,10,480,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609041,1,0,1,0,34,????,30,1020,382.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609042,0,0,0,1,31,????,3,93,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609043,1,0,1,0,71,????,30,2130,1331.25,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609044,0,0,1,0,62,????,10,620,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609046,1,0,1,0,62,????,50,3100,387.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609047,1,0,1,0,107,????,20,2140,535,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609049,1,0,1,0,45,????,30,1350,506.25,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609050,1,1,1,0,183,????,60,10980,4117.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609051,1,0,1,0,150,????,40,6000,375,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609055,1,0,1,0,72,????,50,3600,1350,0,1,0,0,0,0
Dendrocalamus sciens,Bamboo,609056,1,0,1,0,72,????,20,1440,360,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609058,1,0,1,0,75,????,50,3750,2343.75,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609060,0,0,1,0,130,????,20,2600,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609061,1,0,1,0,236,????,25,5900,1475,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609066,1,0,1,0,66,????,50,3300,412.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609067,0,0,1,0,52,????,10,520,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609069,0,0,1,0,54,????,50,2700,0,0,1,0,1,0,0
Dendrocalamus sciens,Bamboo,609074,0,0,1,0,172,????,50,8600,0,0,1,0,1,0,0
Dendrocalamus sciens,Bamboo,609075,0,0,1,0,44,????,50,2200,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609076,0,0,1,0,42,????,50,2100,0,0,1,0,0,0,0
Dendrocalamus sciens,Bamboo,609077,0,0,1,0,68,????,10,680,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609078,0,0,1,0,43,????,10,430,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609080,1,0,1,0,92,????,50,4600,1150,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609081,0,0,1,0,76,????,30,2280,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609082,0,1,1,0,56,????,15,840,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609083,1,0,0,1,84,????,50,4200,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609085,0,0,1,0,103,????,30,3090,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609087,0,0,1,0,64,????,30,1920,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609090,0,1,1,0,,NA,0,0,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609092,1,0,1,0,77,????,100,7700,2887.5,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609093,0,1,1,0,130,????,10,1300,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609094,0,0,1,0,62,????,100,6200,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609095,0,0,1,0,62,????,60,3720,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609096,0,1,1,0,22,????,5,110,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,609097,0,0,1,0,48,????,20,960,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,609098,1,0,1,0,73,????,70,5110,3193.75,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,609099,0,0,1,0,38,????,10,380,0,0,1,0,0,0,0
Dendrocalamus sciens,Bamboo,609999,0,0,1,0,58,????,25,1450,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,906030,0,0,0,0,83,????,1,83,0,1,0,1,1,1,0
Dendrocalamus sciens,Bamboo,603018,0,1,1,0,96,????,50,4800,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,603021,0,1,1,0,100,????,20,0,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,612998,1,0,1,0,13,????,5,65,16.25,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,612004,0,0,1,0,63,??,5,315,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,612031,0,0,1,0,58,????,50,2900,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,612999,1,0,1,0,54,????,10,540,540,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,612011,0,1,1,0,140,???,150,21000,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,612029,0,0,1,0,21,????,25,525,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,612023,0,0,1,0,64,????,30,1920,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,704077,0,0,1,0,5,????,3,15,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,704076,0,0,1,0,31,????,4,124,0,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,708057,1,0,1,0,72,????,30,2660,332.5,0,0,1,0,0,0
Dendrocalamus sciens,Bamboo,708068,1,0,1,0,45,????,30,1350,168.75,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,708059,0,1,1,0,73,????,50,3650,0,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,708065,1,1,1,0,43,????,20,860,107.5,1,0,0,0,0,0
Dendrocalamus sciens,Bamboo,708054,0,0,1,0,31,????,20,620,0,0,0,0,1,0,0
Dendrocalamus sciens,Bamboo,1702018,1,1,1,0,168,????,50,8400,5250,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1702020,1,1,1,0,186,????,30,5580,3487.5,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1702021,1,1,1,0,150,????,50,7500,14062.5,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1702019,1,1,1,0,148,????,50,7400,4625,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1105160,0,0,0,0,57,????,50,2850,356.25,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1105116,0,0,0,0,60,????,15,900,225,1,1,1,0,0,0
Dendrocalamus sciens,Bamboo,1105077,0,0,0,0,159,????,20,3180,1590,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1105119,0,0,0,0,391,????,3,1173,146.625,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1105117,0,0,0,0,158,????,3,474,88.875,1,0,1,0,0,0
Dendrocalamus sciens,Bamboo,1501015,0,1,1,0,75,????,2,150,112.5,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1501016,0,0,1,0,137,????,10,1370,0,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1501017,0,0,1,0,85,????,10,850,0,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1501043,0,0,1,0,110,????,20,2200,0,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1501044,0,0,1,0,116,????,10,1160,0,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1309013,1,0,1,0,25,kg,50,1250,781.25,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1309112,1,0,1,0,100,kg,30,3000,3750,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,1309091,1,0,1,0,50,kg,40,2000,1250,0,0,0,0,0,0
Dendrocalamus sciens,Bamboo,707005,0,0,1,0,61,kg,5,305,0,0,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608011,1,0,1,0,56,????,15,840,525,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608011,0,1,0,0,,????,0,0,0,1,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,608012,0,1,1,0,86,????,10,860,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608013,0,1,1,0,217,????,150,32550,0,0,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,608035,1,0,1,0,40,????,5,200,25,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608038,1,0,1,0,70,????,20,1400,350,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608039,1,0,1,0,10,????,5,50,12.5,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608040,1,0,1,0,20,????,30,600,225,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608061,0,1,1,0,86,????,10,860,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608063,0,1,1,0,50,????,5,250,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608064,1,0,1,0,87,????,20,1740,609,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608075,0,0,1,0,78,????,10,780,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608075,1,0,1,0,79,????,10,790,691.25,1,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,608091,0,0,1,0,100,????,20,2000,0,1,0,0,1,0,0
Dendrocalamus hamiltonii,Bamboo,608105,0,1,1,0,74,????,20,1400,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609001,0,0,1,0,55,????,10,550,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609006,1,0,1,0,96,????,70,6720,1680,0,0,0,1,0,0
Dendrocalamus hamiltonii,Bamboo,609007,0,0,1,0,92,NA,0,0,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609009,0,0,1,0,,NA,0,0,0,0,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,609010,1,0,1,0,60,????,30,1800,562.5,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609012,0,0,1,0,123,NA,0,0,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609014,0,0,1,0,34,????,40,1360,340,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609015,0,0,0,1,20,????,5,100,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609017,0,0,1,0,36,????,50,1800,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609019,0,0,1,0,85,????,50,4250,1062.5,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609020,0,0,1,0,77,????,50,3850,0,0,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,609021,0,1,1,0,3,????,50,150,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609022,1,1,1,0,10,????,5,50,31.25,1,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609026,1,0,1,0,10,????,4,40,10,0,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,609029,0,0,1,0,74,????,20,1480,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609030,1,1,1,0,70,????,20,1400,175,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609036,0,0,1,0,97,????,5,485,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609038,0,1,1,0,66,????,30,1980,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609039,1,0,1,0,,????,50,0,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609040,0,0,1,0,48,????,2,96,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609041,0,0,1,0,10,????,2,20,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609042,0,0,1,0,31,????,60,1860,0,0,1,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,609043,0,0,1,0,71,NA,0,0,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609071,0,0,1,0,3,????,10,30,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609075,0,0,1,0,44,NA,0,0,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609077,0,0,1,0,2,????,2,4,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609082,0,1,0,0,,????,0,0,0,0,0,0,1,0,0
Dendrocalamus hamiltonii,Bamboo,609083,1,0,0,1,84,????,50,4200,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609085,0,0,1,0,10,????,10,100,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609093,0,1,1,0,130,????,20,2600,0,0,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609094,0,0,1,0,62,????,5,310,0,1,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609096,0,1,1,0,22,????,5,110,0,0,0,0,1,0,0
Dendrocalamus hamiltonii,Bamboo,609097,0,0,1,0,48,????,3,144,0,0,0,1,0,0,0
Dendrocalamus hamiltonii,Bamboo,609099,0,0,1,0,15,????,5,75,0,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,609999,0,0,1,0,2,????,10,20,0,0,0,0,1,0,0
Dendrocalamus hamiltonii,Bamboo,906002,1,0,1,0,74,????,30,2220,832.5,1,1,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,906003,1,0,1,0,143,????,40,4440,8880,1,0,0,0,0,0
Dendrocalamus hamiltonii,Bamboo,906005,0,1,1,0,80,????,100,8000,0,1,0,0,0,0,0
