ID,NTFP_Cleaned,SpecialNTFP,other lao names,Scientific_Name_Cleaned,Hmong,Khamu,Vil_Code,Type_la_030413,Scientific_Name_030413,Cleaned NTFP type polished round 2,Sounthone _chris 30 March,sell,use,food,medicin,No_HH,Unit,Qty_per_HH,Qty_All,Price_per_Unit,Price_All,Location_gathered_la,Time_Travel,Status_la,Status_en,Status_%,Reason_la,Reason_en,Palm,Palm1,Rattan,Rattan1,Trees,Trees1,Herb,Herb1,Shrubs,Shrubs1,Climber_Vine,Climber_Vine1,Monocot,Monocot1,Fungi,Fungi1,Tuber_limber,Tuber_limber1,Insects,Insects1,Orchid,Orchid1,Mushroom,Mushroom1,Fern,Fern1,Check_Type,Forest_Type_la,Forest_Type_CF,Forest_Type2,not a forest type,not spec'd or classed,forest in general,Dense forest,Dense moist  forest,strem source f,cool moist F,Pah Khok,pine,pine mixed,riverine forest,beside stream,stream,mixed forest,chest nut,Bamboo,Pah Khang (mainly grass'd),grassland,bush fallow gen'l,Old bush fallow,Young bush fallow,upland field,paddy,wet land,Banana forest,termite soil,tree stumps,cliff,clifftop,Other specific nisches,Check_Forest,LastUpdated
3623,??????????,,"(???????,???????)",Piper sarmentosum,,??????????,609081,??????????,"Piper albospicum DC, P. lolot C. DC.",??????????,??????????,0,0,1,0,76,????,1,76,0,0,??????,50,????????,Not change,0,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,?????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3617,???????,,,Calamus viminalis,??????????,,609081,???????,Calamus sp.,???????,???????,0,1,1,0,76,????,1,76,0,0,"??????, ????????",60,???????,Decrease,30,"??????,??????????????, ???????????????",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,"???, ???","??????, ??????","??????, ??????",,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
1661,???????????,,,Cantharellus sp.,????????,,609026,???????????,Cantharellus sp.,???????????,???????????,1,0,1,0,38,????,2,76,8000,608000,?????,120,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,608000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
8868,??????,,,Diplazium esculentum,,,902116,,,,,,,1,,76,kg,1,76,,0,"????????????,??????",10,??????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,??????,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,4,
8873,??????????,,,Solanum torvum,,,902116,,,,,,,1,,76,kg,1,76,,0,"????????????,??????",10,???????,,50,"?????????????????,?????????",,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
1659,??????,,,Diplazium esculentum,???????,?????????,609026,??????,Diplazium esculentum (Retx.) Sw..,??????,??????,1,0,1,0,38,????,2,76,5000,380000,??????,5,????????,Not change,0,,,,,,,,,,,,,,,1,380000,,,,,,,,,,,,,1,????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
857,??????,,,Centella asiatica,????????????,??????,608105,??????,Centella asiatica (L.) Urban,??????,??????,0,0,1,0,75,????,1,75,,0,"??????,??????",,????????,Not change,0,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,"??????,??????????","???, ??????????","???, ??????",,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,2,
9869,??????????,,,,,,701150,,,,,1,,1,,15,kg,5,75,1000,75000,??????????,150,?????,,0,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
8025,????????,,,,,,907049,,,,,,,1,,25,kg,3,75,,0,?????????????,20,????,,30,"??????,?????,??????",,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,"????????,??????",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5308,??????,,,Centella asiatica,????????????,??????,906013,??????,Centella asiatica (L.) Urban,??????,??????,0,1,0,1,75,????,1,75,,0,"?????,????",,?????????,Increase,10,"??????????,?????????????",,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,3,
9093,????????,,,,,,902068,,,,,1,,,,15,kg,5,75,20000,1500000,????????????,60,???????,,90,??????????????????????????????????? ????????????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,??????,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
4586,??????,,,Spotaceae sp.,,,906003,??????,,??????,??????,0,0,1,0,75,????,1,75,,0,??????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
8971,???,,,Alpinia sp.,,,902067,,,,,1,,1,,15,kg,5,75,5000,375000,??????????,60,??????,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,????????,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
1707,???????,,"??????????, ??????????",Melientha suavis,???????????,,609029,???????,Melientha suavis Pierre ssp. suavis,???????,???????,1,0,1,0,15,????,5,75,5000,375000,????????,60,????????,Not change,0,,,,,,,1,375000,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9171,????????????,,,Piper sarmentosum Roxb.,,,207003,,,,,1,,1,,150,kg,0.5,75,1000,75000,??????????,30,????,,70,??????????????? ???????? ??? ?????????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,?????????,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,
2573,???????,,,Termitomyces sp.,????????,,609051,???????,Termitomyces schimperi,???????,???????,1,0,1,0,15,????,5,75,20000,1500000,?????????,60,???????,Decrease,50,????????????? ??? ??????????????,,,,,,,,,,,,,,,,,,,,,,,,1,1500000,,,1,??????????,??????????,??????????,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
9860,???????????,,,,,,701150,,,,,1,,1,,15,kg,5,75,30000,2250000,?????????,120,??????,,0,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
8033,????????,,,Lentinus kurzianus,,,907049,,,,,,,1,,15,kg,5,75,,0,?????????,20,????,,60,"??????,?????,??????",,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2,
4585,???????????,,,Averrhoa carambola,????????????,,906003,???????????,Averrhoa carambola L.,???????????,???????????,0,0,1,0,75,????,1,75,,0,??????,20,???????,Decrease,20,?????????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5315,???,,,Alpinia sp.,??????,?????,906013,???,Alpinia sp.,???,??????,0,1,0,0,75,????,1,75,,0,"??????,??????, ??????",,?????????,Increase,10,??????????????,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,"??????, ????????",,"??????, ????????",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
318,?????,,,Markhamia stipulata,????????,???????,608038,?????,Markhamia stipulata (Wall.) Seem. Ex. K. Schum,?????,?????,1,0,1,0,75,????,1,75,2000,150000,????????,,????????,Not change,0,,,,,,,1,150000,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,
4268,?????????,,,Dendrocalamus hamiltonii,????????,,609099,??????,Dendrocalamus hamiltonii Nees & Arn. Ex Munro,??????,?????????,0,0,1,0,15,????,5,75,,0,???????,60,????????,Not change,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9312,?????????,,,,,,207008,,,,,,1,,,15,kg,5,75,,0,?????????,30,????,,30,??????????????????????????,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,??????,,,,,1,,,,,1,,1,,1,,,,1,,,1,1,,,,,,,,,,,7,
5850,??????????,,,Schleichera oleosa,,,603018,,,,,0,1,1,0,15,????,5,75,,0,?????????,20,??????,Not change,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,??????,,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2771,????????,,,Russula sp.,,,609058,?????????,,?????????,?????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
1685,???????,,,Cantharellus cibarius,??????,,609029,???????,Cantharellus sp.,???????,???????,0,0,1,0,25,????,3,75,,0,?????????,60,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2772,????????,,,,,,609058,????????,,????????,????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2773,??????????,,,Champignon comestible,,,609058,??????????,Lactarius sp.,??????????,??????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
4291,????????,,,Apis cerana,???????,,609099,????????,Apis sp.,????????,????????,1,0,1,0,15,????,5,75,10000,750000,???????,120,???????,Decrease,30,???????,,,,,,,,,,,,,,,,,,,,1,750000,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2529,??????????????,,,Garuga sp.,,,609051,??????????????,,??????????????,??????????????,0,0,0,1,15,????,5,75,0,0,??????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
4277,???????,,,Clavaria sp.,,,609099,???????,Clavaria sp.,???????,???????,0,0,1,0,15,????,5,75,,0,??????,60,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,?????????,?????????,?????????,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
4412,?????,,,Markhamia stipulata,????????,???????,906001,?????,Markhamia stipulata (Wall.) Seem. Ex. K. Schum,?????,?????,0,1,0,0,150,????,0.5,75,,0,?????????,20,???????,Decrease,40,?????????????,Clearance,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
8180,?????,,,Baccaurea ramiflora,,,904995,,,,,1,,1,,15,kg,5,75,5000,375000,?????????????,60,????,,10,????????????,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,??????????,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,3,
3531,???????????,,(????????),Schizostachyum blumei,???????,,609080,???????,Schizostachyum blumei,???????,??????????,1,0,1,0,15,????,5,75,,0,???????,60,???????,Decrease,50,????????? ??? ????????,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
1549,???????,,,Termitomyces sp.,????????,,609023,???????,Termitomyces group,???????,???????,1,0,1,0,5,????,15,75,30000,2250000,"?????????, ????????",20,???????,Decrease,50,"???????????,???????????",,,,,,,,,,,,,,,,,,,,,,,,1,2250000,,,1,??????????????,??????????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
4979,???????? 3 ?????,,,Euphorbiaceae sp.,,,906007,???????? 3 ?????,,???????? 3 ?????,???????? 3 ?????,0,0,0,1,15,????,5,75,,0,????????,20,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????,?????????,?????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
2775,???????????,,,Cantharellus sp.,?????????,,609058,???????????,Cantharellus sp.,???????????,???????????,1,0,1,0,75,????,1,75,30000,2250000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2250000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2761,????????,,,Russula densifolia,?????????,,609058,????????,Russula densifolia,????????,????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
11236,??????,,,,,,1309091,,,,,1,,1,,15,kg,5,75,3000,225000,"?????, ?????",20,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"?????, ?????",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jun-16
2777,???????????,,,Cantharellus sp.,????????,,609058,???????????,Cantharellus sp.,???????????,???????????,1,0,1,0,75,????,1,75,25000,1875000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1875000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
4648,???????,,,Pueraria phaseoloides,,???????????,906003,???????,Pueraria phaseoloides (Roxburgh) Benth.,???????,???????,0,0,1,1,75,????,1,75,,0,??????,20,???????,Decrease,10,?????????????,Clearance,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3525,???????,,,Worm of Spondias cytherea,????????,???,609078,???,Worm of Bamboo,???????,???,1,0,1,0,15,????,5,75,50000,3750000,?????,60,????????,Not change,0,0,,,,,,,,,,,,,,,,,,,,1,3750000,,,,,,,1,??????,?????????,?????????,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
4280,?????????,bamboo,,Indosasa sindica,???????,,609099,??????,Indosasa sinica C.D. Chou & C.S.Chao,??????,??????,1,0,1,0,15,????,5,75,3000,225000,???????,180,?????????,Increase,20,"???????????, ???????",,,,,,,,,,,,,,1,225000,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2766,????????????????,,,Champignon comestible,,,609058,????????????????,,????????????????,????????????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
5320,???????,,,Termitomyces schimperi,???????????,,906013,???????,Termitomyces schimperi,???????,???????,1,1,0,0,75,????,1,75,5000,375000,??????,,????????,Not change,0,????????????????,,,,,,,,,,,,,,,,,,,,,,,,1,375000,,,1,??????,??????,??????,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
2448,???????,,,Termitomyces sp.,????????,,609049,???????,Termitomyces schimperi,???????,???????,1,0,1,0,15,????,5,75,60000,4500000,"?????,????????,??????????,?????????",20,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4500000,,,1,"??????, ??????, ??????, ????????","??????, ??????, ??????, ????????","??????, ??????, ??????, ?????????",,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,4,
2551,?????????,,,Aglaia gagnepainiana,,,609051,?????????,Aglaia gagnepainiana Pellegr.,?????????,?????????,0,0,0,1,15,????,5,75,0,0,??????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
2763,??????????,,,Russula silvicola,,,609058,??????????,,??????????,??????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
616,??????,,???????,Arenga westerhoutii,??????????,,608063,??????,Arenga weterhoutii Griff.,??????,??????,0,0,1,0,25,????,3,75,,0,??????????,75,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????????,,????????????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
2764,???????,,,Trichostoma sp.,???????,,609058,???????,Trichostoma sp.,???????,???????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
3795,??????,,,Entada sp.,????????,,609085,??????,Datura metel L.,??????,??????,1,0,0,0,15,????,5,75,10000,0,??????,90,????????,Not change,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2765,??????????,,,Lentinus sp.,????????,,609058,??????????,Lentinus sp.,??????????,??????????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2767,???????,,,Lactarius rubidus,,,609058,???????,,???????,???????,1,0,1,0,75,????,1,75,10000,750000,???????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,750000,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2129,???????,,,Erianthus arundinaceus,????????,???????,609041,???????,Erianthus arundinaceus,???????,???????,0,1,0,0,5,????,15,75,,0,??????,30,?????????,Increase,30,"??????,?????",,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????????????,??????????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
10081,?????,,,,,,1501015,,,,,,,1,,75,????,1,75,30000,2250000,??????,10,???????,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
3598,???????????,,,Pisolithus tinctorius,??????,,609080,???????????,,???????????,???????????,0,0,1,0,15,????,5,75,,0,?????????,30,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
7435,?????????,bamboo,,Bambusa sp.,,,901100,,,,,1,,1,,5,????,15,75,5000,375000,?????,240,???????,Decrease,30,???????????.????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,????????,,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
897,????????,,,Schizophyllum commune,?????,,609001,???????,Schizophyllum commune Fr. (NTFPL),???????,???????,1,0,1,0,25,????,3,75,5000,15000,??????,30,????????,Not change,0,??????????,not change,,,,,,,,,,,,,,,,,,,,,,,1,15000,,,1,????????????,????????????,??????,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,
5815,???,,"(??????,??????,?????)",Thysanolaena maxima,??????????,?????????,605165,,,,,1,0,1,0,5,????,15,75,4000,300000,??????????,30,???????,Not change,100,"??????, ??????????",,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,??????????,,??????????,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
2140,???,,,Alpinia sp.,??????,,609041,??????,Alpinia malaccensis,??????,??????,1,0,1,0,15,????,5,75,2000,150000,??????,30,????????,Not change,0,??????????,not change,,,,,,,,,,,,,1,150000,,,,,,,,,,,,,1,"??????,??????","??????, ??????","??????, ??????",,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
10122,??????,,,,,,1501015,,,,,,,1,,75,????,1,75,,0,??????????,30,???????,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9947,?????????,,,,,,701142,,,,,,,1,,15,kg,5,75,4000,300000,???? ??????????,120,??????,,60,?????????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
3660,?????????,bamboo,,Indosasa sindica,???????,,609082,??????,Indosasa sinica C.D. Chou & C.S.Chao,??????,??????,0,0,1,0,25,????,3,75,,0,????????,60,????????,Not change,0,?????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2547,??????????,,,Scleropyrum wallichianum,???????,,609051,??????????,Scleropyrum wallichianum (Wight & Arnott),??????????,??????????,0,0,0,1,15,????,5,75,0,0,??????,60,????????,Not change,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
1675,?????,,,Markhamia stipulata,????????,???????,609029,?????,Markhamia stipulata (Wall.) Seem. Ex. K. Schum,?????,?????,0,0,1,0,74,????,1,74,,0,??????,20,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
1687,??????,,,Entada sp.,????????,,609029,??????,Datura metel L.,??????,??????,0,0,1,0,74,????,1,74,,0,??????,10,???????,Decrease,5,???????,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
9554,??????????,,,,,,605056,,,,,,,1,,74,kg,1,74,,0,???????,20,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9544,???????,,,,,,605056,,,,,1,,1,,74,kg,1,74,,0,?????????,30,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9557,????????,,,,,,605056,,,,,1,,1,,74,kg,1,74,5000,370000,??????,10,???????,,10,???????????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
4436,???????????,,,Toxocarpus villosus (Blume) Decne.,,,906002,???????????,,???????????,???????????,0,0,1,1,74,????,1,74,,0,???????,30,???????,Decrease,80,???,die,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1689,?????????,,,Terminalia chebula,,,609029,?????????,Terminalia chebula Retz.,?????????,?????????,0,0,1,0,74,????,1,74,,0,????????,60,???????,Decrease,5,??????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1688,???????????,,"?????????????, ????????????, ????????????)",Oroxylum indicum,?????????,,609029,??????????,Oroxylum indicum (L.) Kurz.,"??????????, ????????",??????????,0,0,1,0,74,????,1,74,,0,??????,30,???????,Decrease,10,???????????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
656,???,,,Alpinia sp.,??????,?????,608074,???,Alpinia sp.,???,??????,0,0,1,0,74,????,1,74,,0,????????????,,???????,Decrease,,????????????????????,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,2,
667,??????,,,Piper interitum,,,608074,??????,Piper aurantiacum Mig.,??????,??????,0,0,1,0,74,????,1,74,,0,?????????????,,???????,Decrease,,????????????????????,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,?????????????,?????????????,?????????????,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,
1690,???????,,,Syzygium cumini,,,609029,???????,Eugenia sp.,???????,???????,0,0,1,0,74,????,1,74,,0,??????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1691,??????,,,Protium serratum,,,609029,??????,Protium serratum (Wallich & Colebr.) Engler,??????,??????,1,0,1,0,74,????,1,74,,0,??????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9547,??????,,,,,,605056,,,,,,,1,,74,kg,1,74,,0,"????????,??????",20,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9548,???????????,,,,,,605056,,,,,,,1,,74,kg,1,74,,0,????????????,10,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9549,??????????,,,,,,605056,,,,,,,1,,74,kg,1,74,,0,????????????,10,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9543,??????????,,,,,,605056,,,,,1,,1,,74,kg,1,74,,0,?????????,30,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
9329,?????? (?????),,,Centella asiatica (L.) Urban,,,608061,,,,,0,0,1,1,49,????,1.5,73.5,,0,"?????,??????",,???????,,20,"???????,???????",,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,?????????,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,2,
4939,???????,,,Smilax glabra,??????,,906007,????????,Smilax glabra Roxburgh,????????,????????,0,0,0,1,73,????,1,73,,0,?.???,10,???????,Decrease,30,??????,use too much,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
4938,?????????,,,Boletus sp.,??????,???????????,906007,?????????,Boletus sp.,?????????,?????????,0,0,1,0,73,????,1,73,,0,??????,30,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,?????????,?????????,?????????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
4199,???????????,,,Caesalpinia mimosoides,,?????????,609098,???????????,Caesalpinia mimosoides Lamk.,????????????,???????????,0,0,1,0,73,????,1,73,,0,?????????,20,?????????,Increase,40,????????,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
4965,???????,,,Zanthoxylum rhetsa,,,906007,???????,Zanthoxylum rhetsa (Roxb.) DC.,???????,???????,1,1,1,0,73,????,1,73,8000,584000,???????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
845,???????,,,Termitomyces sp.,????????,,608105,???????,Termitomyces group,???????,???????,0,0,1,0,73,????,1,73,,0,????????,,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
