Vil_Code,Scientific_Name_Cleaned,Scientific_Genus_GB,sell,use,food,medicine,Qty_p_HH,Qty,Forest,Riparian,bamboo,bush_fallow,upland_field,others,PCODE,Pname,DCODE,Dname,KCODE,Kname,Vil_Name
207056,NA,,0,0,1,0,3,9,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Sinarundinaria microphylla,Bamboo,0,0,1,0,5,300,1,0,0,1,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Musa acuminata,Herbs,0,0,1,0,2,164,1,0,0,0,0,1,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Sinarundinaria sp.,Bamboo,0,0,1,0,5,410,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Mangifera sp.,Trees,0,0,1,0,2,20,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Diplazium esculentum,Fern,0,0,1,0,1,80,1,1,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,NA,,0,0,1,0,1,10,0,0,0,0,0,1,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Phyllanthus emblica,Tree/Shrub,0,0,1,0,1,50,1,1,0,1,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Oroxylum indicum,Trees,0,0,1,0,0.5,41,1,1,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,1,3,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Syzygium cumini,Tree/Shrub,0,0,1,0,2,164,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Mitragyna speciosa,Trees,0,0,1,0,0.1,1.5,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Rhus chinensis,Trees,0,0,1,0,0.3,6,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Castanopsis sp.,Trees,0,0,1,0,0.5,25,1,1,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Amorphophallus paeoniifolius,Herbs,1,0,1,0,5,25,1,0,1,0,0,1,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Russula densifolia,Mushroom/Funghi,0,0,1,0,1,5,1,1,1,0,0,1,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,NA,,1,0,0,0,30,1200,1,1,1,1,1,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Spondias pinnata,Trees,0,0,1,0,0.5,41,1,0,0,1,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Thysanolaena latifolia,Grass,1,1,0,0,200,16400,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Radermachera ignea,Trees,0,0,1,0,0.3,1.5,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Ficus semicordata,Tree/Shrub,0,0,1,0,2,12,1,0,1,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Centella asiatica,Herbs,0,0,1,0,0.3,24.6,0,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Livistona saribus,Palm,1,0,0,0,30,300,1,0,0,1,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Baccaurea ramiflora,Tree/Shrub,0,0,1,0,6,492,1,0,0,1,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
207056,Mangifera sp.,Trees,0,0,1,0,1,70,1,0,0,0,0,0,2,Phongsali,207,BounTai,20701,Bountai,Phier lake
603018,Alpinia sp.,Legume,0,1,1,0,5,480,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Tristaniopsis burmanica,Tree/Shrub,0,0,0,1,0.2,19.2,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Auricularia polytricha,Mushroom/Funghi,0,1,1,0,5,480,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,300,28800,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Alpinia mutica,Legume,0,1,1,0,5,480,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Bischofia javanica,Trees,0,0,0,1,1,96,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Piper interitum,Vines,0,1,1,0,0.5,15,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Dendrocalamus brandisii,Bamboo,0,1,1,0,10,960,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Schizophyllum commune,Mushroom/Funghi,0,1,1,0,5,480,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Oroxylum indicum,Trees,0,0,0,1,0.5,0.5,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Oroxylum indicum,Trees,0,1,1,0,2,10,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Dalbergia sp.,Tree/Shrub,0,0,0,1,0.2,10,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Amomum villosum,Cardamom,1,0,0,0,10,250,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Castanopsis sp.,Trees,1,0,1,0,15,150,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Termitomyces robustus,Mushroom/Funghi,0,1,1,0,5,480,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Schleichera oleosa,Tree/Shrub,0,1,1,0,5,75,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Boehmeria nivea,Nettles,0,0,0,1,0.2,0.4,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Stemona cochinchinensis,Vines,1,0,0,0,30,1500,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Spondias pinnata,Trees,0,0,0,1,1,83,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Protium serratum,Trees,0,1,1,0,10,100,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Termitomyces indicus,Mushroom/Funghi,0,1,1,0,5,50,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Kaempferiaáparviflora,Ginger,0,0,0,1,1,5,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Gigantochloa albociliata,Bamboo,1,1,1,0,30,450,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Apis sp.,Bees,0,0,1,0,3,30,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Dendrocalamus sciens,Bamboo,0,1,1,0,50,4800,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Baccaurea ramiflora,Tree/Shrub,0,1,1,0,20,200,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,NA,,0,1,1,0,15,450,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Dendrocalamus hamiltonii,Bamboo,0,1,1,0,50,4800,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Thysanolaena latifolia,Grass,1,0,0,0,25,2000,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Markhamia stipulata,Trees,0,1,1,0,2,30,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Averrhoa bilimbi,Tree/Shrub,0,0,0,1,5,415,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603018,Kaempferia sp.,Ginger,1,0,0,0,30,1500,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. fayyouak
603021,Melientha suavis,Trees,1,1,1,0,10,1000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Alpinia sp.,Legume,0,1,1,1,5,500,0,0,0,0,0,1,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Schleichera oleosa,Tree/Shrub,0,0,1,0,3,300,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Schefflera elliptica,Tree/Shrub,0,1,1,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Smilax glabra,Vines,0,1,0,1,2,200,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,50,5000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Dendrocalamus sciens,Bamboo,0,1,1,0,20,0,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Pittosporopsis kerrii,Shrubs,0,0,1,0,5,500,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Micromelum falcatum,Trees,0,1,1,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,2,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Paederia foetida,Vines,0,0,0,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Dracaenaácambodiana,Tree/Shrub,1,0,0,0,30,1500,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Spilanthes acmella,Herbs,0,1,1,0,2,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Nephelium hypoleucum,Trees,0,0,1,0,2,40,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Bauhinia variegata,Orchids,0,1,1,1,2,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Eurycoma harmandiana,Trees,0,0,0,1,2,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,NA,,0,0,0,1,5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Gigantochloa albociliata,Bamboo,0,1,1,0,30,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Harrisonia perforata,Shrubs,0,0,0,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Markhamia stipulata,Trees,0,1,1,1,1,0,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Thysanolaena latifolia,Grass,1,1,0,0,30,3000,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Clavaria sp.,Mushroom/Funghi,0,0,1,0,2,0,0,0,1,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Tinospora sinensis,Vines,0,0,0,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Artocarpus Lacucha,Trees,0,0,1,0,10,150,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Styrax tonkinensis,Shrubs,0,0,0,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Alpinia mutica,Legume,0,0,1,0,4,120,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Euphorbia sp.,Herbs,0,0,1,0,2,30,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,NA,,0,0,0,1,2,0,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Lepisanthes rubiginosa,Tree/Shrub,0,0,0,1,0.5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Ganoderma lucidum,Mushroom/Funghi,1,0,0,1,10,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Oroxylum indicum,Trees,0,0,1,0,0.5,50,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Disporum,Herbs,1,0,0,0,30,3000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Litsea sp.,Shrubs,0,1,0,1,0.5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Piper interitum,Vines,0,1,1,0,1,100,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Nephelium hypoleucum,Trees,0,0,1,0,3,12,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Dendrocalamus hamiltonii,Bamboo,0,1,1,0,20,0,0,1,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Dendrobium dixanthum,Orchids,1,0,0,0,30,3000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Thunbergia grandiflora,Vines,0,1,1,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Phyllanthus emblica,Tree/Shrub,0,0,1,0,5,500,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,NA,,0,0,1,0,25,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Lentinus polychrous,Mushroom/Funghi,1,0,1,0,3,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Termitomyces robustus,Mushroom/Funghi,1,0,1,0,5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Dendrocalamus brandisii,Bamboo,0,1,1,0,20,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Gymnema inodorum,Liana,0,1,0,1,0.5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,NA,,0,0,0,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Stemona cochinchinensis,Vines,1,0,0,0,500,50000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Amomum villosum,Cardamom,1,0,0,1,20,2000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,5,0,0,0,0,1,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Celastrus paniculatus,Shrubs,0,1,1,1,1,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Rutaceae sp.,Tree/Shrub,0,0,0,1,0.5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Protium serratum,Trees,0,0,1,0,3,300,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Spondias pinnata,Trees,0,0,1,0,10,1000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Acacia pennata,Vines,0,1,1,0,2,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Homalomena aromatica,Herbs,0,0,0,1,2,0,0,1,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Baccaurea ramiflora,Tree/Shrub,0,0,1,0,20,2000,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
603021,Rutaceae sp.,Tree/Shrub,0,0,0,1,0.5,0,1,0,0,0,0,0,6,Louangphabang,603,Nan,60305,Thali,B. Phaneep
605002,Gigantochloa parviflora,Bamboo,0,0,1,0,2,20,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Phyllostachys sp.,Bamboo,1,0,1,0,2,40,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Rhus chinensis,Trees,0,0,1,0,2,20,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Psidium guajava,Shrubs,0,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Spondias lakhonensis,Trees,0,0,1,0,1,20,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Diplazium esculentum,Fern,0,0,1,0,3,174,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,50,2900,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Phyllanthus emblica,Tree/Shrub,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Spondias axillaris,Trees,0,0,1,0,3,15,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Curcuma sp.,Herbs,1,0,0,1,200,11600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Vespa sp.,Hornet,0,0,1,0,1,5,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Centella asiatica,Herbs,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Russula densifolia,Mushroom/Funghi,0,0,1,0,5,290,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Centella asiatica,Herbs,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,NA,,1,0,0,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Bambusa sp.,Bamboo,1,0,1,0,300,17400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Sterculia lanceolata,Tree/Shrub,1,1,0,0,100,5800,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Amomum villosum,Cardamom,1,0,1,1,5,290,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Phyllanthus amarus,Tree/Shrub,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Schizostachyum blumei,Bamboo,0,0,1,0,5,100,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Marsilea crenata,Aquatic plants,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Amorphophallus corrugatus,Herbs,1,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Apis sp.,Bees,0,0,1,1,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,NA,,0,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,NA,,0,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,NA,,1,0,0,1,200,11600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,NA,,0,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Livistona saribus,Palm,0,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Sinarundinaria microphylla,Bamboo,1,0,1,0,20,400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Oroxylum indicum,Trees,0,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Calamus sp.,Peas,1,0,1,0,3,174,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Dendrocalamus hamiltonii,Bamboo,1,0,1,0,10,300,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,1,20,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Ormosia laosensis,Tree/Shrub,0,0,1,0,2,80,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Syzygium cumini,Tree/Shrub,0,0,1,0,1,30,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Dracontomelon dao,Trees,0,0,1,0,30,1740,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Thysanolaena latifolia,Grass,1,0,0,0,200,11600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Styrax tonkinensis,Shrubs,1,0,0,0,30,1740,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Zanthoxylum limonella,Shrubs,0,0,1,0,2,116,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Dillenia indica,Trees,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Mangifera sp.,Trees,0,0,1,0,3,174,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Russula rosacea,Mushroom/Funghi,0,0,1,0,1,5,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Agaricus cinerius,Mushroom/Funghi,0,0,1,0,1,58,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Smilax glabra,Vines,1,0,1,1,300,17400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Canarium pinnata,Trees,0,0,1,0,20,600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Artocarpus Lacucha,Trees,0,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605002,Indosasa sinica,Bamboo,1,0,1,0,400,23200,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Phathong
605012,Marsilea crenata,Aquatic plants,0,0,1,0,2,136,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Gigantochloa parviflora,Bamboo,0,0,1,0,300,20400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,2,136,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Oxalis corniculata,Herbs,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Apis sp.,Bees,1,0,1,0,1,10,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Spondias lakhonensis,Trees,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Sinarundinaria microphylla,Bamboo,1,0,1,0,300,20400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Bambusa sp.,Bamboo,1,0,1,0,300,20400,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Dracontomelon dao,Trees,1,0,1,0,10,680,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Russula rosacea,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Termitomyces robustus,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Sterculia lanceolata,Tree/Shrub,1,1,1,1,100,6800,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Elaeagnus latifolia,Shrubs,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Russula densifolia,Mushroom/Funghi,0,0,1,0,10,680,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Dendrocalamus hamiltonii,Bamboo,0,0,1,0,200,13600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Phyllostachys sp.,Bamboo,1,0,1,0,200,13600,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Musa acuminata,Herbs,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Oroxylum indicum,Trees,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Rhus chinensis,Trees,0,0,1,0,1,68,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Centella asiatica,Herbs,0,0,1,0,2,136,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Clitocybe odora,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
605012,Agaricus cinerius,Mushroom/Funghi,0,0,1,0,2,136,0,0,0,0,0,0,6,Louangphabang,605,Nambak,60507,Namdouan,B. Lankang
