Vil_Code,Vil_Name,Taxon,all,forest,riparian,bamboo,bushfallow,uplandfield,others,Contrl,perc_forest,perc_ripar,perc_bamb,perc_bushf,perc_uplf,perc_oth
605023,B. Parkkan,Tree/Shrub,5408,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Herbs,4728,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Trees,2912,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Mushroom/Funghi,2704,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Vines,1520,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Fern,1040,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Peas,1000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Cardamom,912,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Liana,520,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605023,B. Parkkan,Rhizomes,520,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Herbs,64770,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Grass,63500,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Bamboo,55645,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Tree/Shrub,17399,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Vines,7000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Peas,2540,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Legume,1270,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Trees,1143,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Mushroom/Funghi,889,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,,762,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Shrubs,254,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Aquatic plants,127,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Cardamom,127,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Grape,127,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Liana,127,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Palm,127,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605021,B. kingkang,Fern,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Grass,21000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Herbs,8904,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Bamboo,6720,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Tree/Shrub,1284,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Mushroom/Funghi,630,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Trees,546,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Vines,546,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,,467,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Rattan,420,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Peas,200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Aquatic plants,84,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Fern,84,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Liana,84,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Cardamom,60,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Worms,25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Bees,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605015,Bouam,Hornet,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Bamboo,142800,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,,68176,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Herbs,34952,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Vines,34272,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Grass,34000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Tree/Shrub,8432,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Mushroom/Funghi,3672,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Trees,1424,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Peas,600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Cardamom,340,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Fern,272,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Liana,272,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Legume,200,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Aquatic plants,136,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Palm,68,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Shrubs,68,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Worms,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Bees,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605012,B. Lankang,Hornet,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Bamboo,41460,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Vines,17400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Herbs,11832,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,,11640,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Grass,11600,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Tree/Shrub,8926,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Trees,2647,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Shrubs,1972,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Mushroom/Funghi,663,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Cardamom,290,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Fern,174,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Peas,174,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Palm,116,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Aquatic plants,58,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Bees,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
605002,B. Phathong,Hornet,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
603021,B. Phaneep,Vines,50300,6,0,0,1,0,0,7,85.7142857142857,0,0,14.2857142857143,0,0
603021,B. Phaneep,Tree/Shrub,9300,9,0,0,0,0,0,9,100,0,0,0,0,0
603021,B. Phaneep,Herbs,3030,3,1,0,0,0,0,4,75,25,0,0,0,0
603021,B. Phaneep,Grass,3000,0,0,0,1,0,0,1,0,0,0,100,0,0
603021,B. Phaneep,Orchids,3000,2,0,0,0,0,0,2,100,0,0,0,0,0
603021,B. Phaneep,Trees,2552,9,0,0,1,0,0,10,90,0,0,10,0,0
603021,B. Phaneep,Cardamom,2000,1,0,0,0,0,0,1,100,0,0,0,0,0
603021,B. Phaneep,Legume,620,1,0,0,0,0,1,2,50,0,0,0,0,50
603021,B. Phaneep,Shrubs,500,5,0,0,0,0,0,5,100,0,0,0,0,0
603021,B. Phaneep,,0,3,0,0,1,0,0,4,75,0,0,25,0,0
603021,B. Phaneep,Bamboo,0,2,1,0,1,0,0,4,50,25,0,25,0,0
603021,B. Phaneep,Liana,0,1,0,0,0,0,0,1,100,0,0,0,0,0
603021,B. Phaneep,Mushroom/Funghi,0,6,0,1,1,0,0,8,75,0,12.5,12.5,0,0
603018,B. fayyouak,Tree/Shrub,29519.2,5,0,0,1,0,0,6,83.3333333333333,0,0,16.6666666666667,0,0
603018,B. fayyouak,Bamboo,11010,4,0,0,0,0,0,4,100,0,0,0,0,0
603018,B. fayyouak,Grass,2000,0,0,0,1,0,0,1,0,0,0,100,0,0
603018,B. fayyouak,Vines,1515,2,0,0,0,0,0,2,100,0,0,0,0,0
603018,B. fayyouak,Ginger,1505,1,0,0,1,0,0,2,50,0,0,50,0,0
603018,B. fayyouak,Mushroom/Funghi,1490,3,0,0,1,0,0,4,75,0,0,25,0,0
603018,B. fayyouak,Legume,960,2,0,0,0,0,0,2,100,0,0,0,0,0
603018,B. fayyouak,Trees,469.5,7,0,0,0,0,0,7,100,0,0,0,0,0
603018,B. fayyouak,,450,1,0,0,0,0,0,1,100,0,0,0,0,0
603018,B. fayyouak,Cardamom,250,1,0,0,0,0,0,1,100,0,0,0,0,0
603018,B. fayyouak,Bees,30,1,0,0,0,0,0,1,100,0,0,0,0,0
603018,B. fayyouak,Nettles,0.4,0,0,0,1,0,0,1,0,0,0,100,0,0
