Vil_Code,PCODE,Pname,DCODE,Dname,Vil_Name,Scientific_Name_Cleaned,Qty_All
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Musa acuminata,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Oxytenanthera parvifolia,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Gigantochloa albociliata,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Dendrocalamus membranaceus,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Arenga westerhoutii,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Indosasa sindica,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Dendrocalamus hamiltonii,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Thysanolaena maxima,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Schizostachyum blumei,4200
609083,6,Louangphabang,609,Chomphet,B. Vangmouang,Bambusa yulda,4200
609085,6,Louangphabang,609,Chomphet,B. Namhang,Arenga westerhoutii,20600
609085,6,Louangphabang,609,Chomphet,B. Namhang,Thysanolaena maxima,10300
609085,6,Louangphabang,609,Chomphet,B. Namhang,Bambusa yulda,3090
609085,6,Louangphabang,609,Chomphet,B. Namhang,Gigantochloa albociliata,2060
609085,6,Louangphabang,609,Chomphet,B. Namhang,Broussonetia papyrifera,2060
609085,6,Louangphabang,609,Chomphet,B. Namhang,Daemonorops jenkinsiana,2060
609085,6,Louangphabang,609,Chomphet,B. Namhang,Calamus sp.,2060
609085,6,Louangphabang,609,Chomphet,B. Namhang,Shorea obtusa,2000
609085,6,Louangphabang,609,Chomphet,B. Namhang,Trichostoma sp.,1030
609085,6,Louangphabang,609,Chomphet,B. Namhang,Melientha suavis,1030
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Oxytenanthera parvifolia,9600
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Arenga westerhoutii,9600
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Thysanolaena maxima,1920
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Bambusa yulda,1920
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Livistona saribus,1280
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Amorphophallus kerrii,900
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Russula sp.,640
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Russula densifolia,320
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Daemonorops jenkinsiana,256
609087,6,Louangphabang,609,Chomphet,B. Houayxaykhao,Calamus gracilis,256
609090,6,Louangphabang,609,Chomphet,B. Natha,Lentinus polychrous,150
609090,6,Louangphabang,609,Chomphet,B. Natha,Amanita citrine,150
609090,6,Louangphabang,609,Chomphet,B. Natha,Lentinus squarrosulus,90
609090,6,Louangphabang,609,Chomphet,B. Natha,Russula sp.,50
609090,6,Louangphabang,609,Chomphet,B. Natha,Cantharellus sp.,20
609090,6,Louangphabang,609,Chomphet,B. Natha,Cantharellus sp.,20
609090,6,Louangphabang,609,Chomphet,B. Natha,Russula silvicola,20
609090,6,Louangphabang,609,Chomphet,B. Natha,Termitomyces sp.,10
609090,6,Louangphabang,609,Chomphet,B. Natha,Prunus arborea,0
609090,6,Louangphabang,609,Chomphet,B. Natha,Phyllanthus emblica,0
609092,6,Louangphabang,609,Chomphet,Khoksavang,Gigantochloa albociliata,7700
609092,6,Louangphabang,609,Chomphet,Khoksavang,Bambusa yulda,7700
609092,6,Louangphabang,609,Chomphet,Khoksavang,Broussonetia papyrifera,3850
609092,6,Louangphabang,609,Chomphet,Khoksavang,Spondias pinnata,2500
609092,6,Louangphabang,609,Chomphet,Khoksavang,Schleichera oleosa,2500
609092,6,Louangphabang,609,Chomphet,Khoksavang,Dendrocalamus membranaceus,1500
609092,6,Louangphabang,609,Chomphet,Khoksavang,Dendrobium chrysotoxum,1250
609092,6,Louangphabang,609,Chomphet,Khoksavang,Thysanolaena maxima,1000
609092,6,Louangphabang,609,Chomphet,Khoksavang,Shorea obtusa,1000
609092,6,Louangphabang,609,Chomphet,Khoksavang,Amorphophallus kerrii,900
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Gigantochloa albociliata,3900
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Dendrocalamus membranaceus,3250
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Dendrocalamus hamiltonii,2600
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Lentinus polychrous,2600
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Broussonetia papyrifera,1330
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Schizostachyum blumei,1300
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Bambusa yulda,1300
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Cantharellus sp.,650
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Geastrum saccatum,650
609093,6,Louangphabang,609,Chomphet,B. Houayxaeng,Indosasa sindica,650
609094,6,Louangphabang,609,Chomphet,Samphanxai,Thysanolaena maxima,31000
609094,6,Louangphabang,609,Chomphet,Samphanxai,Arenga westerhoutii,12400
609094,6,Louangphabang,609,Chomphet,Samphanxai,Bambusa yulda,6200
609094,6,Louangphabang,609,Chomphet,Samphanxai,Daemonorops jenkinsiana,3100
609094,6,Louangphabang,609,Chomphet,Samphanxai,Amorphophallus kerrii,1240
609094,6,Louangphabang,609,Chomphet,Samphanxai,Schizostachyum blumei,620
609094,6,Louangphabang,609,Chomphet,Samphanxai,Alpinia sp.,620
609094,6,Louangphabang,609,Chomphet,Samphanxai,Livistona saribus,620
609094,6,Louangphabang,609,Chomphet,Samphanxai,Cantharellus cibarius,620
609094,6,Louangphabang,609,Chomphet,Samphanxai,Baccaurea ramiflora,620
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Amorphophallus kerrii,62000
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Arenga westerhoutii,31000
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Dendrobium aphyllum,12400
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Flickingeria,9300
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Thysanolaena maxima,6200
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Lentinus sp.,6200
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Papilionanthe teres,6200
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Dendrobium fimbriatum,4960
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Bambusa yulda,3720
609095,6,Louangphabang,609,Chomphet,B. Kiewthang,Dendrobium sp.,3100
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Arenga westerhoutii,3300
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Amorphophallus kerrii,1100
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Amomum sp.,1100
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Boehmeria sp,1100
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Thysanolaena maxima,660
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Lentinus sp.,660
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Dendrocalamus hamiltonii,110
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Oxytenanthera parvifolia,110
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Worm of Spondias cytherea,110
609096,6,Louangphabang,609,Chomphet,B. Phoumieng,Amanita hemibapha,110
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Broussonetia papyrifera,4800
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Mangifera caloneura,4800
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Lentinus polychrous,2400
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Shorea obtusa,2400
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Russula sp.,2400
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Gigantochloa albociliata,1440
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Thysanolaena maxima,1440
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Musa acuminata,960
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Bambusa yulda,960
609097,6,Louangphabang,609,Chomphet,B. Pakkon,Geastrum saccatum,480
609098,6,Louangphabang,609,Chomphet,B. Houypong,Bambusa yulda,5110
609098,6,Louangphabang,609,Chomphet,B. Houypong,Gigantochloa albociliata,3650
609098,6,Louangphabang,609,Chomphet,B. Houypong,Worm of Shorea siamensis,1825
609098,6,Louangphabang,609,Chomphet,B. Houypong,Amanita citrine,1500
609098,6,Louangphabang,609,Chomphet,B. Houypong,Russula silvicola,1460
609098,6,Louangphabang,609,Chomphet,B. Houypong,Russula sp.,1460
609098,6,Louangphabang,609,Chomphet,B. Houypong,Russula sp.,1460
609098,6,Louangphabang,609,Chomphet,B. Houypong,Shorea obtusa,1460
609098,6,Louangphabang,609,Chomphet,B. Houypong,Lentinus squarrosulus,1000
609098,6,Louangphabang,609,Chomphet,B. Houypong,Lentinus polychrous,1000
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Arenga westerhoutii,4000
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Thysanolaena maxima,3800
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Daemonorops jenkinsiana,1900
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Russula sanguinea,1900
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Broussonetia papyrifera,1250
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Livistona saribus,760
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Amanita citrine,760
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Dendrobium chrysotoxum,750
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Denbrobium puchellum,600
609099,6,Louangphabang,609,Chomphet,B. Tardlae,Dendrobium lanyaiae,600
609999,6,Louangphabang,609,Chomphet,,Arenga westerhoutii,11600
609999,6,Louangphabang,609,Chomphet,,Bambusa yulda,1450
609999,6,Louangphabang,609,Chomphet,,Dendrocalamus barbatus,580
609999,6,Louangphabang,609,Chomphet,,Amorphophallus kerrii,300
609999,6,Louangphabang,609,Chomphet,,Melientha suavis,290
609999,6,Louangphabang,609,Chomphet,,Erianthus arundinaceus,290
609999,6,Louangphabang,609,Chomphet,,Gigantochloa albociliata,290
609999,6,Louangphabang,609,Chomphet,,Amomum sp.,290
609999,6,Louangphabang,609,Chomphet,,Daemonorops jenkinsiana,290
609999,6,Louangphabang,609,Chomphet,,Acacia pennata,232
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Papilionanthe teres,1380
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Dendrobium fimbriatum,1380
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Dendrobium chryseum,1380
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Dendrocalamus brandisii,920
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Dendrocalamus bamiltonii,920
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Broussonetia papyrifera,920
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Gigantochloa albociliata,460
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Cephalostachyum pergracile,460
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,Thysanolaena maxima,460
611024,6,Louangphabang,611,Phoukhoun,B. Nakeun,,184
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Thysanolaena maxima,2040
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Broussonetia papyrifera,1530
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Dendrobium sp.,800
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Dendrocalamus membranaceus,765
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Gigantochloa albociliata,765
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Cephalostachyum pergracile,502
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Termitomyces microcarpus,502
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Colocasia esculenta,480
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Amomum sp.,300
611055,6,Louangphabang,611,Phoukhoun,B. Viengsamai,Dendrocalamus bamiltonii,255
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Cephalostachyum pergracile,3930
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Dendrocalamus bamiltonii,2620
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Thysanolaena maxima,2100
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Musa acuminata,1965
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Dendrocalamus membranaceus,1310
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Worm of Spondias cytherea,1000
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Dendrobium anosmum,900
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Baccaurea ramiflora,900
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Vanda pumila,900
611058,6,Louangphabang,611,Phoukhoun,B. Namchao,Dendrobium sp.,750
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Mangifera caloneura,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Sinarundinaria sps,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Indosasa sindica,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Boehmeria sp,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Amorphophallus kerrii,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Alpinia sp.,2000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Phyllostachys sp.,1200
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Baccaurea ramiflora,1200
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Dendrocalamus bamiltonii,1000
612001,6,Louangphabang,612,Phonthong,B. Vungxieng,Schizostachyum blumei,800
612003,6,Louangphabang,612,Phonthong,B. Done,,2700
612003,6,Louangphabang,612,Phonthong,B. Done,Indosasa sindica,2700
612003,6,Louangphabang,612,Phonthong,B. Done,Phyllostachys sp.,1350
612003,6,Louangphabang,612,Phonthong,B. Done,Sinarundinaria microphylla,1350
612003,6,Louangphabang,612,Phonthong,B. Done,Dendrocalamus bamiltonii,810
612003,6,Louangphabang,612,Phonthong,B. Done,Amorphophallus kerrii,540
612003,6,Louangphabang,612,Phonthong,B. Done,Psidium guajava,540
612003,6,Louangphabang,612,Phonthong,B. Done,Musa acuminata,270
612003,6,Louangphabang,612,Phonthong,B. Done,Thysanolaena maxima,270
612003,6,Louangphabang,612,Phonthong,B. Done,Baccaurea ramiflora,270
612004,6,Louangphabang,612,Phonthong,B. Kang,Schizostachyum blumei,9450
612004,6,Louangphabang,612,Phonthong,B. Kang,Boehmeria sp,630
612004,6,Louangphabang,612,Phonthong,B. Kang,Thysanolaena maxima,630
612004,6,Louangphabang,612,Phonthong,B. Kang,Sinarundinaria sps,630
612004,6,Louangphabang,612,Phonthong,B. Kang,Indosasa sindica,630
612004,6,Louangphabang,612,Phonthong,B. Kang,Amorphophallus kerrii,400
612004,6,Louangphabang,612,Phonthong,B. Kang,Amanita citrine,315
612004,6,Louangphabang,612,Phonthong,B. Kang,Dendrocalamus membranaceus,315
612004,6,Louangphabang,612,Phonthong,B. Kang,Alpinia sp.,315
612004,6,Louangphabang,612,Phonthong,B. Kang,Calamus sp.,315
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Alpinia sp.,3350
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Sterculia lanceolata,3350
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Thysanolaena maxima,1340
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Amomum sp.,1340
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Amorphophallus kerrii,670
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Indosasa sindica,670
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Worm of Spondias cytherea,670
612007,6,Louangphabang,612,Phonthong,B. Vungpan,,335
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Smilax glabra,335
612007,6,Louangphabang,612,Phonthong,B. Vungpan,Phyllostachys sp.,225
612010,6,Louangphabang,612,Phonthong,B. Namai,Smilax glabra,2500
612010,6,Louangphabang,612,Phonthong,B. Namai,Thysanolaena maxima,2100
612010,6,Louangphabang,612,Phonthong,B. Namai,Indosasa sindica,1120
612010,6,Louangphabang,612,Phonthong,B. Namai,Amorphophallus kerrii,1000
612010,6,Louangphabang,612,Phonthong,B. Namai,Boehmeria sp,600
612010,6,Louangphabang,612,Phonthong,B. Namai,Dendrocalamus bamiltonii,560
612010,6,Louangphabang,612,Phonthong,B. Namai,Sinarundinaria microphylla,560
612010,6,Louangphabang,612,Phonthong,B. Namai,Oxytenanthera parvifolia,560
612010,6,Louangphabang,612,Phonthong,B. Namai,Musa acuminata,560
612010,6,Louangphabang,612,Phonthong,B. Namai,Russula sp.,560
612011,6,Louangphabang,612,Phonthong,B. Nasone,Dendrocalamus bamiltonii,28000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Indosasa sindica,21000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Schizostachyum blumei,21000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Oxytenanthera parvifolia,21000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Bambusa yulda,21000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Dendrocalamus membranaceus,14000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Calamus sp.,14000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Ensete glaucum,7000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Dinochloa longifimbriatus,7000
612011,6,Louangphabang,612,Phonthong,B. Nasone,Boehmeria sp,7000
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Phyllanthus emblica,6400
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Amalocalyx microlobus,3200
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Bambusa blumeana,3200
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Flacourtia sp.,3200
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Schizostachyum sp.,3200
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Boehmeria sp,3200
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Gigantochloa albociliata,2240
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Dendrocalamus bamiltonii,2240
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Thysanolaena maxima,1920
612023,6,Louangphabang,612,Phonthong,B. Phouyee,Dinochloa longifimbriatus,1920
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Sinarundinaria microphylla,630
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Oxytenanthera parvifolia,630
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Dendrocalamus bamiltonii,630
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Thysanolaena maxima,525
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Indosasa sindica,525
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Bambusa yulda,525
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Styrax tonkinensis,420
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Amomum sp.,300
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Dendrocalamus membranaceus,210
612029,6,Louangphabang,612,Phonthong,B. Sammeun,Mangifera caloneura,105
612031,6,Louangphabang,612,Phonthong,,Smilax glabra,5800
612031,6,Louangphabang,612,Phonthong,,Oxytenanthera parvifolia,4060
612031,6,Louangphabang,612,Phonthong,,Thysanolaena maxima,2900
612031,6,Louangphabang,612,Phonthong,,Schizostachyum blumei,2900
612031,6,Louangphabang,612,Phonthong,,Calamus sp.,2900
612031,6,Louangphabang,612,Phonthong,,Indosasa sindica,2900
612031,6,Louangphabang,612,Phonthong,,Bambusa yulda,2900
612031,6,Louangphabang,612,Phonthong,,Sinarundinaria microphylla,2900
612031,6,Louangphabang,612,Phonthong,,Phyllostachys sp.,2320
612031,6,Louangphabang,612,Phonthong,,Dendrocalamus bamiltonii,1740
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Broussonetia papyrifera,3900
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Thysanolaena maxima,1300
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Mangifera caloneura,1040
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Boehmeria sp,1040
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Smilax glabra,1040
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Calamus viminalis,650
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Styrax tonkinensis,650
612998,6,Louangphabang,612,Phonthong,B. Houngsy,wasp genus/species unknown,390
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Schizostachyum blumei,390
612998,6,Louangphabang,612,Phonthong,B. Houngsy,Oxytenanthera parvifolia,390
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Indosasa sindica,8100
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Alpinia sp.,5400
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Phyllostachys sp.,3780
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Smilax glabra,2700
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Musa acuminata,2700
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Calamus viminalis,2160
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Broussonetia papyrifera,1728
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Thysanolaena maxima,1620
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Psidium guajava,1080
612999,6,Louangphabang,612,Phonthong,B. kuexsang,Calamus sp.,540
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,Indosasa sindica,219000
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,Sinarundinaria sps,7300
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,3650
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,3650
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,Dendrocalamus hamiltonii,1825
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,1590
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,1460
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,1460
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,1460
701038,7,Houaphan,701,Xam-nua,B. Phoulone+Phahin,,1095
701040,7,Houaphan,701,Xam-nua,B. Hindum,Sinarundinaria sps,15600
701040,7,Houaphan,701,Xam-nua,B. Hindum,,15600
701040,7,Houaphan,701,Xam-nua,B. Hindum,Indosasa sindica,11700
701040,7,Houaphan,701,Xam-nua,B. Hindum,Phyllostachys sp.,7800
701040,7,Houaphan,701,Xam-nua,B. Hindum,Dendrocalamus hamiltonii,3900
701040,7,Houaphan,701,Xam-nua,B. Hindum,,1500
701040,7,Houaphan,701,Xam-nua,B. Hindum,,1170
701137,7,Houaphan,701,Xam-nua,B. Phoung,Indosasa sindica,3700
701137,7,Houaphan,701,Xam-nua,B. Phoung,Phyllostachys sp.,1850
701137,7,Houaphan,701,Xam-nua,B. Phoung,,1369
701137,7,Houaphan,701,Xam-nua,B. Phoung,Dendrocalamus hamiltonii,740
701137,7,Houaphan,701,Xam-nua,B. Phoung,,600
701137,7,Houaphan,701,Xam-nua,B. Phoung,,370
701137,7,Houaphan,701,Xam-nua,B. Phoung,,250
701137,7,Houaphan,701,Xam-nua,B. Phoung,,185
701137,7,Houaphan,701,Xam-nua,B. Phoung,,185
701137,7,Houaphan,701,Xam-nua,B. Phoung,Sinarundinaria sps,185
701138,7,Houaphan,701,Xam-nua,B. Kanh,,340
701138,7,Houaphan,701,Xam-nua,B. Kanh,Indosasa sindica,200
701138,7,Houaphan,701,Xam-nua,B. Kanh,,136
701138,7,Houaphan,701,Xam-nua,B. Kanh,,102
701138,7,Houaphan,701,Xam-nua,B. Kanh,,102
701138,7,Houaphan,701,Xam-nua,B. Kanh,,102
701138,7,Houaphan,701,Xam-nua,B. Kanh,Sinarundinaria sps,80
701138,7,Houaphan,701,Xam-nua,B. Kanh,Dendrocalamus hamiltonii,80
701138,7,Houaphan,701,Xam-nua,B. Kanh,,68
701138,7,Houaphan,701,Xam-nua,B. Kanh,,68
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,Indosasa sindica,6600
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,5500
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,3300
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,Phyllostachys sp.,3300
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,2200
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,Dendrocalamus hamiltonii,2200
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,2200
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,1100
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,1100
701142,7,Houaphan,701,Xam-nua,B. Kaytay+Kaynuea,,1100
701150,7,Houaphan,701,Xam-nua,B. Nasakang,Indosasa sindica,57900
701150,7,Houaphan,701,Xam-nua,B. Nasakang,Phyllostachys sp.,48250
701150,7,Houaphan,701,Xam-nua,B. Nasakang,Sinarundinaria sps,22200
701150,7,Houaphan,701,Xam-nua,B. Nasakang,Dendrocalamus hamiltonii,7200
701150,7,Houaphan,701,Xam-nua,B. Nasakang,,1500
701150,7,Houaphan,701,Xam-nua,B. Nasakang,,1385
701150,7,Houaphan,701,Xam-nua,B. Nasakang,,500
701150,7,Houaphan,701,Xam-nua,B. Nasakang,,450
701150,7,Houaphan,701,Xam-nua,B. Nasakang,,450
701150,7,Houaphan,701,Xam-nua,B. Nasakang,Indocalamus petelotii,300
703055,7,Houaphan,703,Viengthong,,,15200
703055,7,Houaphan,703,Viengthong,,,7600
703055,7,Houaphan,703,Viengthong,,,7600
703055,7,Houaphan,703,Viengthong,,,3800
703055,7,Houaphan,703,Viengthong,,,3800
703055,7,Houaphan,703,Viengthong,,,2280
703055,7,Houaphan,703,Viengthong,,,760
703055,7,Houaphan,703,Viengthong,,,600
703055,7,Houaphan,703,Viengthong,,,70
703060,7,Houaphan,703,Viengthong,,,16800
703060,7,Houaphan,703,Viengthong,,,5600
703060,7,Houaphan,703,Viengthong,,,5600
703060,7,Houaphan,703,Viengthong,,,3920
703060,7,Houaphan,703,Viengthong,,Indosasa sindica,3360
703060,7,Houaphan,703,Viengthong,,Phyllostachys sp.,2800
703060,7,Houaphan,703,Viengthong,,,2240
703060,7,Houaphan,703,Viengthong,,Dendrocalamus hamiltonii,1680
703060,7,Houaphan,703,Viengthong,,,1120
703060,7,Houaphan,703,Viengthong,,,1120
703061,7,Houaphan,703,Viengthong,,,10000
703061,7,Houaphan,703,Viengthong,,,2500
703061,7,Houaphan,703,Viengthong,,,2500
703061,7,Houaphan,703,Viengthong,,,2500
703061,7,Houaphan,703,Viengthong,,,1000
703061,7,Houaphan,703,Viengthong,,,1000
703061,7,Houaphan,703,Viengthong,,,500
703061,7,Houaphan,703,Viengthong,,,500
703061,7,Houaphan,703,Viengthong,,,500
703061,7,Houaphan,703,Viengthong,,,400
703087,7,Houaphan,703,Viengthong,,Sinarundinaria sps,9900
703087,7,Houaphan,703,Viengthong,,Sinarundinaria sps,9900
703087,7,Houaphan,703,Viengthong,,,7000
