ID,Scientific_Name_Cleaned,Scientific_Genus,Scientific_Genus_GB,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Unit,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
7516,Castanea indica,Castanea,Trees,906018,0,0,1,0,1,0,0,540,0,0,0,0,0,108,????,5,540,0,0,0,40,Stable,50,50,NA,0,1,0,0,0,0,1,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,Castanea indica,Castanea,Trees,906032,1,0,1,0,2,100,0,100,0,37.5,0,37.5,0,10,????,20,200,3000,0.375,75,20,Stable,30,30,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,75,0,0,0,0,0,37.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,Castanea indica,Castanea,Trees,906016,1,0,1,0,2,100,0,100,0,37.5,0,37.5,0,10,????,20,200,3000,0.375,75,60,Stable,30,30,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,75,0,0,0,0,0,37.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,Canariumﬂdenticulatum,Canarium,Trees,605031,0,0,1,0,1,0,0,79,0,0,0,0,0,79,Kg,1,79,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Canarium sp.,Canarium,Trees,609007,0,0,1,0,1,0,0,0,0,0,0,0,0,92,NA,0,0,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,Canarium sp.,Canarium,Trees,207025,0,0,1,0,1,0,0,10,0,0,0,0,0,5,kg,2,10,0,0,0,10,NA,70,70,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Canarium sp.,Canarium,Trees,207026,0,0,1,0,1,0,0,45,0,0,0,0,0,15,kg,3,45,0,0,0,15,NA,70,70,NA,1,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,Canarium sp.,Canarium,Trees,207008,1,0,1,0,2,20,0,20,0,2.5,0,2.5,0,10,kg,4,40,1000,0.125,5,60,NA,31,31,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,5,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9901,Canarium sp.,Canarium,Trees,701137,0,0,1,0,1,0,0,125,0,0,0,15.625,0,25,NA,5,125,1000,0.125,15.625,15,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9915,Canarium sp.,Canarium,Trees,701138,0,0,1,0,1,0,0,68,0,0,0,8.5,0,34,kg,2,68,1000,0.125,8.5,10,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11445,Canarium sp.,Canarium,Trees,605024,0,0,1,0,1,0,0,700,0,0,0,0,0,140,Kg,5,700,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,Canarium sp.,Canarium,Trees,605023,0,0,1,0,1,0,0,104,0,0,0,65,0,104,Kg,1,104,5000,0.625,65,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,Canarium pinnata,Canarium,Trees,609083,1,0,1,0,2,500,0,500,0,312.5,0,312.5,0,50,????,20,1000,5000,0.625,625,120,Decrease,50,-50,NA,1,0,0,0,0,0,1,1000,0,0,0,0,0,625,0,0,0,0,0,312.5,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,Canarium pinnata,Canarium,Trees,609085,0,0,1,0,1,0,0,103,0,0,0,0,0,103,????,1,103,0,0,0,120,Decrease,50,-50,NA,1,0,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,Canarium pinnata,Canarium,Trees,609094,0,0,1,0,1,0,0,310,0,0,0,0,0,62,????,5,310,0,0,0,240,Decrease,30,-30,Clearance,1,0,0,0,0,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,Canarium pinnata,Canarium,Trees,609099,0,0,1,0,1,0,0,40,0,0,0,0,0,20,????,2,40,0,0,0,120,Stable,0,0,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,Canarium pinnata,Canarium,Trees,906006,0,0,1,0,1,0,0,43.5,0,0,0,0,0,87,????,0.5,43.5,0,0,0,20,Decrease,10,-10,use too much,1,0,0,0,0,0,1,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,Canarium pinnata,Canarium,Trees,906038,0,0,1,0,1,0,0,189,0,0,0,0,0,63,????,3,189,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,Canarium pinnata,Canarium,Trees,612998,0,0,1,0,1,0,0,26,0,0,0,0,0,13,????,2,26,0,0,0,120,Stable,,NA,NA,1,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,Canarium pinnata,Canarium,Trees,612023,0,0,1,0,1,0,0,128,0,0,0,0,0,64,????,2,128,0,0,0,60,Stable,,NA,NA,1,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8887,Canarium pinnata,Canarium,Trees,902116,0,0,1,0,1,0,0,76,0,0,0,0,0,76,kg,1,76,0,0,0,30,NA,60,60,NA,1,0,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8948,Canarium pinnata,Canarium,Trees,902073,0,0,1,0,1,0,0,192,0,0,0,0,0,48,kg,4,192,0,0,0,30,NA,80,80,NA,1,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Canarium pinnata,Canarium,Trees,902067,0,0,1,0,1,0,0,436,0,0,0,0,0,109,kg,4,436,0,0,0,60,NA,80,80,NA,1,0,0,0,0,0,1,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,Canarium pinnata,Canarium,Trees,902070,0,0,1,0,1,0,0,144,0,0,0,0,0,72,????,2,144,0,0,0,60,NA,,NA,NA,1,0,0,0,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,Canarium pinnata,Canarium,Trees,902068,0,0,1,0,1,0,0,415,0,0,0,0,0,83,kg,5,415,0,0,0,60,NA,50,50,NA,1,0,0,0,0,0,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,Canarium pinnata,Canarium,Trees,207025,0,1,1,0,2,0,1250,1250,0,0,0,0,0,5,kg,500,2500,0,0,0,180,NA,10,10,NA,1,0,0,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,Canarium pinnata,Canarium,Trees,207003,1,0,1,0,2,500,0,500,0,125,0,125,0,50,kg,20,1000,2000,0.25,250,120,NA,50,50,NA,1,0,0,0,0,0,1,1000,0,0,0,0,0,250,0,0,0,0,0,125,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,Canarium pinnata,Canarium,Trees,207008,0,0,1,0,1,0,0,50,0,0,0,0,0,10,kg,5,50,0,0,0,30,NA,10,10,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9370,Canarium pinnata,Canarium,Trees,605058,1,0,1,0,2,2800,0,2800,0,1750,0,1750,0,112,kg,50,5600,5000,0.625,3500,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,Canarium pinnata,Canarium,Trees,605056,1,0,1,0,2,1110,0,1110,0,1387.5,0,1387.5,0,74,kg,30,2220,10000,1.25,2775,10,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,Canarium pinnata,Canarium,Trees,605047,1,0,1,0,2,6150,0,6150,0,7687.5,0,7687.5,0,246,kg,50,12300,10000,1.25,15375,20,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9697,Canarium pinnata,Canarium,Trees,605034,0,0,1,0,1,0,0,59,0,0,0,0,0,59,kg,1,59,0,0,0,10,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11349,Canarium pinnata,Canarium,Trees,605015,1,0,1,0,2,42,0,42,0,52.5,0,52.5,0,42,Kg,2,84,10000,1.25,105,90,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11522,Canarium pinnata,Canarium,Trees,605021,0,0,1,0,1,0,0,127,0,0,0,0,0,127,Kg,1,127,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,Canarium pinnata,Canarium,Trees,605012,1,0,1,0,2,100,0,100,0,12.5,0,12.5,0,10,Kg,20,200,1000,0.125,25,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,Canarium pinnata,Canarium,Trees,605023,0,0,1,0,1,0,0,208,0,0,0,0,0,104,Kg,2,208,0,0,0,40,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,Canarium pinnata,Canarium,Trees,605002,0,0,1,0,1,0,0,600,0,0,0,0,0,30,Kg,20,600,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,Canarium nigrum,Canarium,Trees,906019,0,0,1,0,1,0,0,120,0,0,0,0,0,30,????????,4,120,0,0,0,200,Decrease,80,-80,NA,1,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,Canarium nigrum,Canarium,Trees,906039,1,0,1,0,2,25,0,25,0,15.625,0,15.625,0,5,????,10,50,5000,0.625,31.25,60,Stable,,NA,NA,0,1,0,0,0,0,1,0,50,0,0,0,0,0,31.3,0,0,0,0,0,0,0,0,15.65,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,Canarium nigrum,Canarium,Trees,906032,1,0,1,0,2,25,0,25,0,15.625,0,15.625,0,5,????,10,50,5000,0.625,31.25,20,Stable,,NA,NA,0,1,0,0,0,0,1,0,50,0,0,0,0,0,31.3,0,0,0,0,0,0,0,0,15.65,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,Canarium nigrum,Canarium,Trees,906016,1,0,1,0,2,25,0,25,0,15.625,0,15.625,0,5,????,10,50,5000,0.625,31.25,60,Stable,,NA,NA,0,1,0,0,0,0,1,0,50,0,0,0,0,0,31.3,0,0,0,0,0,0,0,0,15.65,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,Bouea macrophylla,Bouea,Trees,1501016,0,0,1,0,1,0,0,250,0,0,0,0,0,50,????,5,250,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10425,Bouea macrophylla,Bouea,Trees,1501044,0,0,1,0,1,0,0,348,0,0,0,0,0,116,????,3,348,0,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,Bombax ceiba,Bombax,Trees,708065,1,0,1,0,2,215,0,215,0,0,0,0,0,43,????,10,430,0,0,0,10,Increase,10,10,NA,0,0,0,1,0,0,1,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6758,Bombax ceiba,Bombax,Trees,708058,1,1,0,0,2,125,125,0,0,406.25,406.25,0,0,50,????,5,250,26000,3.25,812.5,10,Increase,10,10,NA,0,0,0,0,0,1,1,0,0,0,0,0,250,0,0,0,0,0,812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.25,406.25,0,0
8880,Bombax ceiba,Bombax,Trees,902116,0,0,1,0,1,0,0,380,0,0,0,0,0,76,kg,5,380,0,0,0,30,NA,20,20,NA,1,0,0,1,0,0,2,190,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,Bombax ceiba,Bombax,Trees,902073,0,0,1,0,1,0,0,96,0,0,0,0,0,48,kg,2,96,0,0,0,60,NA,80,80,NA,1,0,0,1,0,0,2,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,Bombax ceiba,Bombax,Trees,902067,0,0,1,0,1,0,0,218,0,0,0,0,0,109,kg,2,218,0,0,0,60,NA,80,80,NA,1,0,0,1,0,0,2,109,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,Bombax albidum,Bombax,Trees,609074,0,0,1,0,1,0,0,172,0,0,0,0,0,172,????,1,172,0,0,0,30,Stable,0,0,NA,1,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Bischofia javanica,Bischofia,Trees,608013,0,0,1,1,2,0,0,217,217,0,0,0,0,217,????,2,434,0,0,0,30,Increase,20,20,NA,0,0,0,1,0,0,1,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Bischofia javanica,Bischofia,Trees,608035,1,0,1,0,2,101,0,101,0,12.625,0,12.625,0,101,????,2,202,1000,0.125,25.25,0,Decrease,5,-5,NA,1,0,0,0,0,0,1,202,0,0,0,0,0,25.3,0,0,0,0,0,12.65,0,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Bischofia javanica,Bischofia,Trees,608063,0,0,1,0,1,0,0,100,0,0,0,0,0,50,????,2,100,0,0,0,45,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Bischofia javanica,Bischofia,Trees,608091,0,0,1,0,1,0,0,100,0,0,0,0,0,100,????,1,100,0,0,0,45,Stable,0,0,NA,1,1,0,0,0,0,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,Bischofia javanica,Bischofia,Trees,609056,0,1,0,1,2,0,0,0,0,0,0,0,0,3,????,0,0,0,0,0,30,Decrease,30,-30,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,Bischofia javanica,Bischofia,Trees,609066,0,0,1,1,2,0,0,33,33,0,0,0,0,66,????,1,66,0,0,0,30,Stable,0,0,not change,1,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,Bischofia javanica,Bischofia,Trees,609083,0,0,0,0,0,0,0,0,0,0,0,0,0,84,NA,0,0,0,0,0,0,NA,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Bischofia javanica,Bischofia,Trees,609085,0,0,1,0,1,0,0,103,0,0,0,0,0,103,????,1,103,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,Bischofia javanica,Bischofia,Trees,906003,0,0,1,0,1,0,0,35,0,0,0,0,0,70,????,0.5,35,0,0,0,30,Stable,0,0,NA,1,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,Bischofia javanica,Bischofia,Trees,906006,0,0,1,0,1,0,0,0,0,0,0,0,0,90,????,0,0,0,0,0,20,Decrease,10,-10,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,Bischofia javanica,Bischofia,Trees,906038,0,0,1,0,1,0,0,0,0,0,0,0,0,45,????,0,0,0,0,0,40,Decrease,20,-20,Clearance,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,Bischofia javanica,Bischofia,Trees,603018,0,0,0,1,1,0,0,0,96,0,0,0,0,96,????,1,96,0,0,0,20,Stable,,NA,NA,1,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,Bischofia javanica,Bischofia,Trees,906018,0,1,1,0,2,0,10.8,10.8,0,0,0,0,0,108,????,0.2,21.6,0,0,0,40,Stable,,NA,NA,1,0,0,0,0,0,1,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7939,Bischofia javanica,Bischofia,Trees,1105117,0,0,0,0,0,0,0,0,0,0,0,0,0,158,????,0.1,15.8,5000,0.625,9.875,120,Stable,50,50,NA,1,1,0,1,0,0,3,5.3,5.3,0,5.3,0,0,3.3,3.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,Bischofia javanica,Bischofia,Trees,207001,1,0,1,0,2,2500,0,2500,0,312.5,0,312.5,0,100,kg,50,5000,1000,0.125,625,20,NA,30,30,NA,1,0,0,0,0,0,1,5000,0,0,0,0,0,625,0,0,0,0,0,312.5,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,Azadirachta indica,Azadirachta,Trees,1702021,1,0,1,0,2,500,0,500,0,937.5,0,937.5,0,200,????,5,1000,15000,1.875,1875,90,Increase,70,70,NA,1,0,0,0,0,0,1,1000,0,0,0,0,0,1875,0,0,0,0,0,937.5,0,937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,Azadirachta indica,Azadirachta,Trees,1501015,0,0,1,0,1,0,0,22.5,0,0,0,56.25,0,75,????,0.3,22.5,20000,2.5,56.25,10,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,Azadirachta indica,Azadirachta,Trees,1501016,0,0,1,0,1,0,0,291,0,0,0,0,0,97,????,3,291,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,Azadirachta indica,Azadirachta,Trees,1501043,0,0,1,0,1,0,0,660,0,0,0,0,0,110,????,6,660,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10355,Azadirachta indica,Azadirachta,Trees,1501044,0,0,1,0,1,0,0,696,0,0,0,0,0,116,????,6,696,0,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,Azadirachta indica,Azadirachta,Trees,1309013,1,0,1,0,2,750,0,750,0,937.5,0,937.5,0,50,kg,30,1500,10000,1.25,1875,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11187,Azadirachta indica,Azadirachta,Trees,1309091,1,0,1,0,2,2500,0,2500,0,3125,0,3125,0,100,kg,50,5000,10000,1.25,6250,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,Artocarpus sp.,Artocarpus,Trees,605095,0,0,1,0,1,0,0,52,0,0,0,0,0,52,????,1,52,0,0,0,1,Decrease,30,-30,NA,1,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Artocarpus Lacucha,Artocarpus,Trees,608011,0,0,1,0,1,0,0,5,0,0,0,0,0,5,????,1,5,0,0,0,0,Decrease,5,-5,NA,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Artocarpus Lacucha,Artocarpus,Trees,608013,0,0,1,0,1,0,0,217,0,0,0,0,0,217,????,1,217,0,0,0,60,Stable,0,0,NA,1,0,0,1,0,0,2,108.5,0,0,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Artocarpus Lacucha,Artocarpus,Trees,608091,0,0,1,0,1,0,0,200,0,0,0,0,0,100,????,2,200,0,0,0,45,Stable,0,0,NA,1,1,0,0,0,0,2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Artocarpus Lacucha,Artocarpus,Trees,609006,1,0,1,0,2,200,0,200,0,250,0,250,0,20,????,20,400,10000,1.25,500,60,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,400,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0
1205,Artocarpus Lacucha,Artocarpus,Trees,609015,0,0,1,0,1,0,0,10,0,0,0,0,0,5,????,2,10,0,0,0,60,Decrease,50,-50,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Artocarpus Lacucha,Artocarpus,Trees,609022,0,0,1,0,1,0,0,8,0,0,0,0,0,2,????,4,8,0,0,0,120,Decrease,80,-80,incorrect excavation,1,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,Artocarpus Lacucha,Artocarpus,Trees,609029,1,1,0,0,2,25,25,0,0,31.25,31.25,0,0,5,????,10,50,10000,1.25,62.5,120,Stable,0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,62.5,0,0,0,0,0,31.25,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Artocarpus Lacucha,Artocarpus,Trees,609040,0,0,1,0,1,0,0,2,0,0,0,0,0,2,????,1,2,0,0,0,30,Decrease,50,-50,NA,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
